District #,County #,Locale,Labor Force Diff,Employed Diff,Unemployed Level Diff,Unemployed Rate Diff,Median Age 10,Median Age Male 10,Median Age Female 10,# of Households 10,Avg Household Size 10,# of Families 10,Avg Family Size 10,# of Housing Units 10,County Population,CARES ESSER I 20,CRRSA ESSER II 21,ARP ESSER III 21,ESSER-SUPP 22,ESSER-SUPP 23,% County Infected 09/28/20,% County Deaths 09/28/20,% County Infected 10/30/20,% County Deaths 10/30/20,% County Infected 01/29/21,% County Deaths 01/29/21,% On Campus 09/28/20,% On Campus 10/30/20,% On Campus 01/29/21,% White Pop 10,% Black Pop 10,% Asian Pop 10,% Hispanic Pop 10,% Male Pop 10,% Female Pop 10,% Age 0-4 Pop 10,% Age 5-9 Pop 10,% Age 10-14 Pop 10,% Age 15-19 Pop 10,% Age 20-24 Pop 10,% Age 25-34 Pop 10,% Age 35-44 Pop 10,% Age 45-54 Pop 10,% Age 55-64 Pop 10,% Age 65-74 Pop 10,% Age 75-84 Pop 10,% Age 85-Up Pop 10,% HH 1 Male 10,% HH 1 Female 10,% HH Married-Child 10,% HH Married-noChild 10,% HH Male-Child 10,% HH Female-Child 10,% Housing Vacant 10,% Housing Owner Occup 10,% Housing Renter Occup 10,% Title I Eligible School Diff 2019-2021,% Free or Reduced Lunch Diff 2019-2021,% Asian or Asian/Pacific Islander Students Diff 2019-2021,% Hispanic Students Diff 2019-2021,% Black or African American Students Diff 2019-2021,% White Students Diff 2019-2021,% Grades 1-8 Diff 2019-2021,% Grades 9-12 Diff 2019-2021,% Prek Diff 2019-2021,% K Diff 2019-2021,% ADA Diff 2019-2021,% Students Tested Math - Grade 3 Diff 2019-2021,% Students Tested Reading - Grade 3 Diff 2019-2021,% Students Tested Math - Grade 4 Diff 2019-2021,% Students Tested Reading - Grade 4 Diff 2019-2021,% Students Tested Math - Grade 5 Diff 2019-2021,% Students Tested Reading - Grade 5 Diff 2019-2021,% Students Tested Math - Grade 6 Diff 2019-2021,% Students Tested Reading - Grade 6 Diff 2019-2021,% Students Tested Math - Grade 7 Diff 2019-2021,% Students Tested Reading - Grade 7 Diff 2019-2021,% Students Tested Math - Grade 8 Diff 2019-2021,% Students Tested Reading - Grade 8 Diff 2019-2021,AVG_Math_2019,AVG_Reading_2019,AVG_Math_2021,AVG_Reading_2021,Label_Math (19-21),Label_Reading (19-21),Label_All (19-21)
20905,48039.0,23-Suburb: Small,-0.0146387210263752,0.0135280901554836,-0.3955512572533849,-0.391304347826087,36.07247191011236,35.3123595505618,36.81853932584269,106589,2.788258426966292,80641,3.236123595505618,118336,374264.0,2040576,9415415,21152516,0,0,0.030446422845905565,0.00047560011115148663,0.03322788192292072,0.000510334950729966,0.07521161533035504,0.0009111215612508817,0.612266385891024,0.7612239560631157,0.8369087392298225,0.7006380002937739,0.12057822368967257,0.05500916446868434,0.2766679652324965,0.5077179515017595,0.49228204849824053,0.07896131763984596,0.07827797398184988,0.07519654113154046,0.0709144670877426,0.05610762343293972,0.13882413799710058,0.15131591552084198,0.14915092953896655,0.10570112975227196,0.05651315915520842,0.029505118691045645,0.009531686070646238,0.09705504320333243,0.10153955849102628,0.30789293454296407,0.27624801808817046,0.03230164463499986,0.08332942423702258,0.09926818550567874,0.6716214845862628,0.2291103299080584,0.04999999999999995,0.13085986455021562,0.06985019138545472,0.0032769848749112747,-0.008908464778022441,-0.004768889102213932,-0.004085494806866552,0.06456134372014032,-0.20932910457000475,-0.0962005046583851,0.034089626648198444,-0.02217930041084908,-0.01460792333761823,-0.03504179546345078,-0.0242773547270863,-0.02910648767262799,-0.03293716107566514,-0.06322415238220448,-0.0667370618107712,-0.06801207691085334,-0.01738880642250712,-0.08893918486638346,-0.06789165460259408,0.8727050414053901,0.9004039485149778,0.8542445322178893,0.9066433690767566,0,0,0
215901,48429.0,33-Town: Remote,-0.0348448687350835,-0.0155622489959839,-0.4077669902912621,-0.3877551020408163,39.34,37.6,42.49,3665,2.477,2519,3.034,4938,9366.0,362928,1674321,3761502,0,0,0.014307068118727312,0.00042707666026051675,0.017616912235746317,0.000533845825325646,0.07623318385650224,0.002348921631432842,0.8929558011049724,0.9360341151385928,0.9624277456647399,0.8474558670820354,0.020872274143302182,0.0033229491173416407,0.20882658359293874,0.5166147455867082,0.4833852544132918,0.06542056074766354,0.0656282450674974,0.06552440290758048,0.06718587746625129,0.06240913811007269,0.11806853582554518,0.10934579439252337,0.13624091381100728,0.12866043613707165,0.09646936656282451,0.05825545171339564,0.02679127725856698,0.12769440654843112,0.1557980900409277,0.2098226466575716,0.31950886766712144,0.03028649386084584,0.07312414733969987,0.257796678817335,0.5465775617658971,0.19562575941676794,0.0,0.00952615954042483,0.9806526390870184,0.03492113555540764,0.1184861961903163,-0.03120094832588439,-0.04773152089798921,0.06626683543964686,0.056348074179743295,0.09697684626357948,0.01383204024045583,0.0679407749658721,0.0679407749658721,0.009345794392523407,0.009345794392523407,-0.09693877551020402,-0.09693877551020402,0.08813968607783051,0.08813968607783051,-0.05816216216216201,-0.05816216216216201,-0.037735849056603765,-0.037735849056603765,0.8487577770732675,0.8864206758120545,0.8474234564225207,0.8881698911358171,1,0,1
198901,48395.0,43-Rural: Remote,-0.0235543204975519,-0.0065651627322251,-0.329145728643216,-0.320754716981132,40.621428571428574,39.33571428571429,41.69285714285714,6541,2.5,4551,3.0335714285714284,8484,17074.0,112002,474290,1065532,0,0,0.01809769239779782,0.00023427433524657375,0.025477333958064893,0.0003514115028698606,0.0660653625395338,0.001757057514349303,0.9492600422832981,0.98989898989899,0.9522821576763485,0.6766333774515703,0.21573817831789194,0.006196606906509445,0.17988208398508002,0.4951269401997353,0.5048730598002648,0.06990735170256286,0.06545542052701239,0.07044880279148116,0.0741186379497052,0.05209962700036097,0.10943328119359884,0.1159908554927205,0.14204066899290096,0.13385874142702442,0.09162555649139695,0.05240043316087113,0.022620623270364577,0.13331294909035316,0.13881669469500077,0.19859348723436784,0.2924629261580798,0.031952300871426385,0.09922030270600826,0.229019330504479,0.5605846298915605,0.2103960396039604,-0.33333333333333337,-0.16820597165991905,-0.014170040485829986,0.08882711946341157,0.06284792510121463,-0.022998368481479275,0.027338589388450883,-0.006757785151136912,-0.07578441295546566,-0.12074625232519964,-0.008882615009479705,0.005093378607809872,0.005093378607809872,-0.06041666666666671,-0.06041666666666671,0.02941176470588225,0.02941176470588225,0.10000000000000003,0.10000000000000003,-0.07352941176470586,-0.07352941176470586,-0.1428571428571429,-0.12087912087912091,0.8668981653786246,0.9097681526699709,0.8423772889800132,0.9175217367877117,0,0,0
239901,48477.0,32-Town: Distant,-0.012444854151577,0.0067403238134945,-0.3592964824120603,-0.3461538461538462,41.516666666666666,39.94583333333333,43.10833333333333,13037,2.4408333333333334,8878,2.987083333333333,15514,35882.0,809086,3414277,7670458,0,0,0.017836241012206676,0.0013377180759155008,0.019787079872916783,0.0013934563290786467,0.04896605540382364,0.002145922746781116,0.8129320862139081,0.8804239152169566,0.9279983542480971,0.7416810012456255,0.17637463669256775,0.013197698558633371,0.13764161575419656,0.49172548786998044,0.5082745121300196,0.059878996381754555,0.060442493623583844,0.06118393736283291,0.08449492852482354,0.06070941336971351,0.10252684026336081,0.108725309923483,0.14274274868023015,0.13544694228601933,0.09259149415742333,0.061272910611542795,0.02998398481523222,0.11651453555265782,0.1593924982741428,0.19390964178875508,0.326915701465061,0.022551200429546676,0.0764746490757076,0.15966224055691633,0.6031971122856774,0.2371406471574062,0.16666666666666674,0.023526932495007924,-0.05947072326334003,0.0331017429026973,-0.05210870584468298,-0.003918127782831738,-0.0036541280029421743,0.06290439544977326,-0.25664427893780206,-0.024888272461088164,-0.007480361008730307,-0.028084675718984552,-0.022282196171038198,-0.045222446916076894,-0.027688317852057807,0.0008737099801901314,-0.002205901435133528,-0.018918281842859666,-0.015899568863914568,0.03211491964158728,0.03211491964158728,-0.09381551362683435,-0.04609140442566436,0.8805282853967565,0.9023902841466596,0.8659330189212554,0.9028374041699294,0,0,0
181901,48361.0,22-Suburb: Mid-size,0.0331057433013942,0.0766732873041394,-0.4071360305829882,-0.4222222222222222,38.675384615384615,37.323076923076925,40.012307692307694,31031,2.591846153846154,22547,3.041384615384615,35313,83396.0,216244,898283,2018067,4558,4559,0.02393400163077366,0.0005276032423617439,0.026631972756487123,0.0005755671734855389,0.07804930692119526,0.0012110892608758214,0.9007962840079629,0.9125123803235391,0.9162821357943309,0.8611997018463531,0.08527927465571808,0.009824407053044467,0.05823771643633076,0.4974278138250425,0.5025721861749576,0.06558158290259906,0.06796436819531508,0.0706892970172416,0.07352420054498576,0.058848687024206654,0.11937143345919328,0.12770507227782055,0.15301147402764032,0.12311057345699378,0.07853415936556814,0.046714811148991287,0.014944340579444505,0.11227482195224131,0.11813992459153749,0.23009248815700428,0.30421191711514295,0.03502948664238987,0.08884663723373401,0.12125846005720273,0.6741993033726956,0.20454223657010165,0.0,-0.0912124662330725,-0.0865729382902434,0.0998973136084419,0.03842234383846003,-0.027530124415468246,-0.010929759742404298,0.041943504683781545,-0.2841179296265163,0.08436078086012026,0.003255560665408969,0.009442060085836963,0.004935622317596644,0.05172413793103444,0.0472676797194624,-0.01646261326692942,-0.016599815943463367,0.02024322660098515,0.02024322660098515,0.010152505446623088,-0.026850229453483435,-0.022138206259189254,0.002595717066839718,0.8758625183343206,0.9149746133529851,0.8516857115046759,0.9210028442417023,0,0,0
249903,48497.0,41-Rural: Fringe,-0.0319890842935112,-0.0154238368387507,-0.356875,-0.3469387755102041,38.58,37.620000000000005,39.49428571428572,21015,2.7665714285714285,16095,3.1634285714285717,23781,69984.0,421663,1598933,3592137,0,0,0.010859625057155922,0.0002143347050754458,0.01370313214449017,0.00024291266575217192,0.08703417924096936,0.0014860539551897576,0.7619705340699816,0.8948443083205717,0.8517978620019436,0.8870397618685203,0.010604292455223503,0.004126710301554281,0.17102169905457743,0.5040506029394355,0.49594939706056457,0.06729582086018232,0.07089823600047356,0.07629340233734165,0.07216669203578738,0.05694521961202158,0.11573392866203257,0.134473252490402,0.16180425186463038,0.12128130972313833,0.07661474453295448,0.03571972195443706,0.010773419926598677,0.0980728051391863,0.09559838210801808,0.28512966928384487,0.3377587437544611,0.029312395907684988,0.06162265048774685,0.11631134098650182,0.6997603128548,0.18392834615869813,0.0,-0.028233801502545345,1.0263286201852753,-0.0019013302061374408,-0.20394232778435606,0.0034223455725162387,-0.011668148488064111,-0.012772696245733893,0.0614102296208586,0.11797441113670379,-0.004529606525699372,0.0572413793103449,0.05675043834015199,-0.0018780270831274999,0.11324626865671639,-0.031260175838489064,-0.05236486486486486,-0.030009460737937532,-0.030009460737937532,-0.03219178082191781,-0.04452054794520555,0.004858068203467228,0.09898710865561701,0.8596008225287285,0.8896106124500963,0.8451468523535163,0.9007250866964784,0,1,1
203902,48405.0,43-Rural: Remote,0.1191675058744545,0.1613021214337966,-0.3510204081632653,-0.4146341463414634,46.0875,44.2875,47.7375,3625,2.41,2477,2.92375,5342,8237.0,141984,629550,1414336,0,0,0.024402088138885517,0.0018210513536481728,0.026830156610416413,0.0019424547772247177,0.062037149447614424,0.003520699283719801,0.7768817204301075,0.9572649572649573,0.9152542372881356,0.7191201353637902,0.22741116751269036,0.0025944726452340667,0.06001128031584884,0.4918217710095883,0.5081782289904118,0.05369430344049633,0.05820642978003384,0.05967287084038353,0.06125211505922166,0.04952058657642414,0.08618161308516638,0.10242526790750141,0.1496897913141568,0.1487873660462493,0.1260011280315849,0.07377326565143824,0.030795262267343484,0.13682758620689656,0.1500689655172414,0.16717241379310344,0.3315862068965517,0.02813793103448276,0.0750344827586207,0.3214152002995133,0.5363159865219019,0.1422688131785848,0.0,-0.006189213085764879,0.0,-0.13416815742397142,0.6923076923076923,0.009267840593141837,-0.052864830642608364,-0.018952062430323224,0.425101214574899,0.36572199730094473,0.036159203705999475,-0.02241379310344825,-0.02241379310344825,0.022727272727272766,0.022727272727272766,-0.13768115942028997,-0.13768115942028997,0.03225806451612903,0.03225806451612903,-0.02702702702702693,-0.02702702702702693,0.14369501466275672,0.032258064516129004,0.8562765376133022,0.8839702550640524,0.8563726216990929,0.8861251352619806,1,0,1
184909,48367.0,42-Rural: Distant,-0.0511559684291401,-0.0360457807726601,-0.3770491803278688,-0.340909090909091,38.723636363636366,37.71636363636364,39.8490909090909,42069,2.7047272727272724,32024,3.098727272727273,46628,142878.0,47231,176919,397462,417674,417673,0.01376699001945716,0.0002869581041167989,0.017623426979660968,0.0003919427763546522,0.08992987023894511,0.0010428477442293426,0.9960429621254946,0.8991501416430595,0.956447963800905,0.9139206513465666,0.016377739957409324,0.005464948215553294,0.10613459679971264,0.5070856175220436,0.4929143824779563,0.06280841892804913,0.0700351501364099,0.07582508744772379,0.07505537643144868,0.054572511053905426,0.11159954501526594,0.13750459688523609,0.16364911440471405,0.12679706141438676,0.07495274829594534,0.03574024818904103,0.011460141797873887,0.0932277924362357,0.10344909553352825,0.28025386864436996,0.33948988566402816,0.028453255366184125,0.06292044022914735,0.09777386977781591,0.7152569271682251,0.186969203053959,-0.5,0.14069877242681766,0.7110481586402265,0.0028328611898016665,0.28328611898017,-0.006805379180098243,0.03185346971433512,-0.05794015173716247,0.006498916847192222,-0.03408571689664621,0.006719915530801491,0.007518796992481258,0.007518796992481258,0.05185078496327223,0.05185078496327223,-0.0163582729954411,-0.0163582729954411,0.08126984126984131,0.08126984126984131,0.03984265956096941,0.03286384976525821,0.42609126984126977,-0.012244152046783714,0.892892335741099,0.9367873566668661,0.8895006616490809,0.9455768010437299,1,1,1
41901,48081.0,43-Rural: Remote,0.0505494505494505,0.0669230769230769,-0.2769230769230769,-0.3125,48.9,47.725,49.9,1466,2.2275,971,2.76,2667,3387.0,47022,195994,440318,0,0,0.01564806613522291,0.0008857395925597874,0.03808680248007086,0.0023619722468261,0.12872748745202245,0.003247711839385887,0.9510204081632653,0.8942731277533039,0.9053497942386831,0.9144578313253012,0.0024096385542168677,0.0015060240963855422,0.18132530120481927,0.48975903614457833,0.5102409638554217,0.05,0.05783132530120482,0.06204819277108434,0.058132530120481925,0.03584337349397591,0.08825301204819277,0.09427710843373494,0.1496987951807229,0.14427710843373495,0.14397590361445783,0.08975903614457831,0.025903614457831327,0.14733969986357434,0.165075034106412,0.17257844474761255,0.373806275579809,0.023874488403819918,0.05252387448840382,0.4503187101612299,0.43794525684289465,0.11173603299587552,0.0,0.003539823008849589,-1.0,-0.19519230769230755,0.0,0.08703987730061336,0.14289772727272737,-0.24062499999999995,-0.040789473684210625,-0.03812500000000005,0.01540106671289998,-0.05714285714285716,-0.05714285714285716,0.08333333333333326,0.08333333333333326,-0.050000000000000044,-0.050000000000000044,0.033492822966507164,0.033492822966507164,0.0052910052910052725,0.0052910052910052725,-0.07692307692307687,-0.07692307692307687,0.8649334189861199,0.9232411447137099,0.8435069806953236,0.9122468597510607,0,-1,0
121902,48403.0,43-Rural: Remote,-0.0640605296343001,-0.0334541399498187,-0.3544973544973545,-0.3052631578947369,48.88,48.84,48.93,4738,2.302,3235,2.797,7988,10542.0,80452,418823,940922,0,0,0.007398975526465566,0.0008537279453614115,0.009675583380762664,0.0009485866059571238,0.044583570479984826,0.0035097704420413585,0.9536784741144414,0.9613259668508287,0.9696969696969697,0.8914528336717741,0.07236477755215064,0.0030459664020675652,0.03175189219124977,0.4892929665866716,0.5107070334133285,0.04993538859147129,0.048735462433081043,0.058888683773306257,0.057319549566180544,0.04042828133653314,0.07587225401513753,0.09304042828133653,0.1457448772383238,0.16226693741923573,0.16005168912682297,0.08085656267306628,0.02685988554550489,0.14246517517940058,0.13951034191642042,0.14352047277332208,0.38940481215702827,0.025116082735331363,0.06500633178556353,0.40686029043565347,0.5025037556334502,0.09063595393089635,0.0,-0.08522821922372158,-1.0,-0.286231884057971,-0.5058528428093646,0.03099838969404189,-0.0134072942867409,0.08094690635451496,0.0037364130434783542,-0.16355298913043476,-0.0398117770114106,0.0,0.045454545454545414,-0.02543068088597211,-0.02543068088597211,0.1151515151515151,0.1151515151515151,-0.1627906976744187,-0.1627906976744187,-0.07954545454545446,-0.07954545454545446,0.07692307692307704,0.009615384615384703,0.8520482293403654,0.9132090182430502,0.8414503066215331,0.9211098430483059,1,0,1
25908,48049.0,43-Rural: Remote,0.0138861596908364,0.0296373056994818,-0.273989898989899,-0.2884615384615384,39.14375,37.89375,40.378125,14778,2.4890625,10105,3.0215625,18287,37864.0,26251,123978,278527,0,0,0.015053877033593914,0.0006866680752165645,0.01843439678850623,0.000765899006972322,0.09940840904289035,0.0026146207479399958,0.7797619047619048,0.9230769230769231,0.9477124183006536,0.8650081352018055,0.03626725450060358,0.004277541594499554,0.19558599695585996,0.4943578439090957,0.5056421560909043,0.06214244475935548,0.06660368445914029,0.06778460085025981,0.07193092951241274,0.06161759302996903,0.11163596284049757,0.11494252873563218,0.13945310449797932,0.13058311027134833,0.09722878286883956,0.053876030021518924,0.022201228153046763,0.1213290025713899,0.14731357423196645,0.20442549736094195,0.31513059953985656,0.027540939233996482,0.08160779537149818,0.1918849455897632,0.5715535626401269,0.2365614917701099,0.0,-0.11392405063291144,0.0,-0.04784065524944157,1.0886075949367089,-0.07172995780590721,0.0551819620253166,-0.18354430379746828,0.3426763110307413,0.3426763110307413,0.023960448184174688,0.0,0.0,0.20535714285714288,0.20535714285714288,0.19999999999999996,0.19999999999999996,0.011111111111111072,0.011111111111111072,-0.008333333333333304,-0.008333333333333304,0.5166666666666665,0.37878787878787873,0.8617822626065971,0.9176729921158208,0.842306023900463,0.8969089778835259,0,-1,0
15830,48029.0,11-City: Large,-0.0144588758319192,0.0084820077101036,-0.8145304543480836,-0.4074074074074074,35.11605166051661,33.72444649446495,36.42702952029521,608931,2.7992988929889298,416356,3.3245848708487085,662872,2003554.0,693425,3795877,8527756,0,0,0.02337296623899331,0.0006867795926638364,0.02655680855120451,0.0007321988825856453,0.08286375111426994,0.0013845396730010771,0.2776501476862488,0.29343254610158526,0.2770745428973277,0.7291064181673026,0.07516563416848761,0.024340831118754493,0.5872252478899539,0.4903506178368799,0.5096493821631202,0.07586251941219042,0.07599081627713988,0.07471367930332469,0.07736300956453128,0.07782662778105323,0.1476971004325354,0.1345682489752288,0.1324466853630189,0.10096205153685064,0.05612462990728219,0.033379345254444755,0.01306528619239981,0.11776211097809111,0.13515488618579116,0.23680679748608627,0.22413705329503672,0.032512714905301256,0.11206031553657146,0.08137468470534281,0.5561224489795918,0.36250286631506534,0.0,-0.02518074950276109,-0.03699548259470309,-0.017609192587345175,0.26366859903811507,0.025358237799414395,0.04741682562832529,0.008249998936307424,-0.6907549187737767,-0.010988416152430599,0.01812222950048149,-0.2930232558139535,-0.30542635658914724,-0.34681289464938514,-0.3502777220103058,-0.316808596918086,-0.30938260340632606,-0.29159277135480977,-0.28672596073166645,-0.38898748365402586,-0.3865575019040366,-0.28702640642939153,-0.31883887648372305,0.8369183065573548,0.8848276550059029,0.7976383892523168,0.8869564373351703,-1,0,0
223901,48445.0,32-Town: Distant,0.0339195979899497,0.0611061552185548,-0.3835616438356164,-0.4098360655737704,35.83846153846154,34.669230769230765,37.77692307692308,4200,2.74,3074,3.2492307692307696,4828,12337.0,493085,2317333,5206083,0,0,0.019615789900299913,0.0004052849152954527,0.04774256302180433,0.000891626813649996,0.13139336953878578,0.004214963119072708,0.8161898965307365,0.8347560975609756,0.9077117572692794,0.812821120860011,0.04782230653703264,0.0023713540431586438,0.4909493320686112,0.5309461702632203,0.4690538297367797,0.07928227017627065,0.06987589913840803,0.07121966642953126,0.06663504861275789,0.07975654098490238,0.1321634653387084,0.11279740731957948,0.1388032566595526,0.10505098411192791,0.07825468342423524,0.04971938977155956,0.016441388032566596,0.10428571428571429,0.1311904761904762,0.24428571428571427,0.2976190476190476,0.035,0.09285714285714286,0.1300745650372825,0.6019055509527754,0.268019884009942,-0.16666666666666663,0.07949678848919839,0.08260325406758452,0.06500676154791019,-0.21098406906938746,-0.20777429512838577,-0.008260069201138098,0.035727649252286935,-0.13391739674593234,0.10176437360860374,0.015367129676855044,0.034567014013654244,0.02579949694574195,-0.010000000000000064,-0.010000000000000064,0.040443335290663546,0.05035231943628888,0.008264462809917328,0.008264462809917328,0.013066666666666638,0.004333333333333336,0.09745762711864399,0.09745762711864399,0.8437997594963793,0.8628376148529949,0.8124248536257798,0.8677884497474725,0,0,0
107902,48213.0,42-Rural: Distant,-0.0523794565729542,-0.0361203090507726,-0.3527013251783894,-0.3137254901960783,43.10740740740741,41.90185185185185,44.21851851851852,31020,2.4972222222222222,21612,2.9731481481481485,39595,82737.0,580437,2534759,5694549,0,0,0.011639290764712281,0.0002900757822981254,0.015917908553609632,0.0004834596371635423,0.05910294064324305,0.0017646276756469294,0.8139356814701378,0.9285989965264376,0.8074845679012346,0.858185198390465,0.06222940966739673,0.004176641369123415,0.10810879641420058,0.4898385371568278,0.5101614628431722,0.05944073753374421,0.06253501757245454,0.06622777975856975,0.06580756888911526,0.05230988641572862,0.10414862731115979,0.11604186828299291,0.1427952936382621,0.1392808027300973,0.11087200122243163,0.0608287067692151,0.0197117098762288,0.11611863313990974,0.13968407479045777,0.1951966473243069,0.33713733075435204,0.02685364281108962,0.07556415215989684,0.21656774845308752,0.5947215557519889,0.1887106957949236,0.0,-0.051507047336948046,0.05437716930196688,0.061665490748754645,-0.17407121738012593,-0.00032125104225576664,-0.0015221687414645538,-0.0024698667836334214,-0.00764501712756056,0.02734185726858299,0.024768617148568654,0.09532980259990362,0.09532980259990362,-0.030079638398622474,-0.030079638398622474,-0.06153846153846154,-0.06153846153846154,-0.0015360983102918533,-0.006528417818740377,0.0018133492311895808,0.007228556524331089,0.02530518454689075,-0.03791469194312791,0.8718057124292303,0.9039160485025964,0.8597119336042324,0.9099569560937727,1,0,0
31901,48061.0,12-City: Mid-size,-0.0594837582037207,-0.0324219770378018,-0.3640372366487016,-0.3292682926829268,32.06383928571429,30.050892857142856,33.91607142857143,119631,3.325625,96579,3.736964285714286,141924,423163.0,19998459,82530144,185410858,0,0,0.05363890510276182,0.002261539879431803,0.05723799103418777,0.00238206081344541,0.08198022984051063,0.0029681233945311855,0.007053662670421974,0.024512466057763516,0.12347529985769465,0.8700285559549013,0.0053050071389887255,0.006619565752547881,0.8806730343163803,0.48100536655014525,0.5189946334498547,0.08826251784747181,0.09428142385899266,0.09270838461917187,0.087688937029196,0.06584363152971297,0.12762542464674315,0.1274826448722367,0.11309389001033923,0.09250406183841269,0.06066909556398011,0.03752646349268869,0.012313524691054109,0.07247285402613035,0.09130576522807633,0.32375387650358184,0.22882028905551235,0.03305999281122786,0.1422624570554455,0.15707702714128688,0.566584932780925,0.2763380400777881,0.010721247563352852,0.008420808689366621,-0.1310727284504083,0.0025734598503802603,-0.021926072035584762,-0.1790617736286139,-0.005488236384114079,0.05686328906847376,-0.19496404706017054,0.028245673542247846,0.012911005834062558,-0.28641308469378085,-0.2892608443593385,-0.3350577857186802,-0.3394993297460036,-0.34142738813548157,-0.33702385246287275,-0.3114531917467381,-0.33886689610842424,-0.5758896093834125,-0.35207066239201085,-0.057471165637685985,-0.41702276857220977,0.8760453584846087,0.9054939336173661,0.8054994685720257,0.8834567538578183,-1,-1,-1
25902,48049.0,33-Town: Remote,0.0138861596908364,0.0296373056994818,-0.273989898989899,-0.2884615384615384,39.14375,37.89375,40.378125,14778,2.4890625,10105,3.0215625,18287,37864.0,831822,3066992,6890254,0,0,0.015053877033593914,0.0006866680752165645,0.01843439678850623,0.000765899006972322,0.09940840904289035,0.0026146207479399958,0.8585976141984288,0.8979354463506833,0.9550528789659224,0.8650081352018055,0.03626725450060358,0.004277541594499554,0.19558599695585996,0.4943578439090957,0.5056421560909043,0.06214244475935548,0.06660368445914029,0.06778460085025981,0.07193092951241274,0.06161759302996903,0.11163596284049757,0.11494252873563218,0.13945310449797932,0.13058311027134833,0.09722878286883956,0.053876030021518924,0.022201228153046763,0.1213290025713899,0.14731357423196645,0.20442549736094195,0.31513059953985656,0.027540939233996482,0.08160779537149818,0.1918849455897632,0.5715535626401269,0.2365614917701099,0.0,-0.07482753822189925,-0.13400751725846233,0.052768925467537316,0.056207658227962434,-0.04405270943866329,0.004999263919525059,0.04151017941669887,-0.1997175589586985,-0.008044974314238673,0.00500789492519269,0.00941438225380636,0.00941438225380636,0.0053191489361702204,-0.017121010638297896,0.02391188330170786,0.02795896584440224,-0.003285543608124315,-0.011768219832735993,-0.005588011176022319,-0.001657529006757551,-0.02668077440018304,-0.015816198014026384,0.8583163409794333,0.8913783597091275,0.852863520953222,0.8982117676821374,1,0,1
161919,48309.0,42-Rural: Distant,-0.036066190912662,-0.0205080561218784,-0.3402859545836837,-0.326530612244898,34.96121212121212,33.555757575757575,36.34,86892,2.6666666666666665,57663,3.1827878787878787,95124,256623.0,111510,519268,1166579,0,0,0.031174134820339563,0.00044812818804238126,0.03972364129481769,0.0006156891627017064,0.08991399835556439,0.0015703970415746056,0.7613636363636364,0.8371335504885994,0.8291139240506329,0.6983091108783939,0.14800388240402543,0.01370761070385601,0.23614126501664495,0.48601993989084996,0.5139800601091501,0.0708453594203639,0.07016849292908653,0.06928303236188092,0.08771168041684758,0.09886082092411433,0.12932407005355334,0.1141520437962419,0.12858334823291018,0.10651494640409355,0.06465564949384009,0.042076405030097144,0.017824150936970533,0.11576439718270957,0.14620448372692538,0.21104359434700548,0.2557657782074299,0.029542420475993186,0.10122911200110482,0.08653967453008704,0.5492199655186913,0.36424035995122156,0.2500000000000001,-0.04851032624452127,0.05048859934853412,0.10797802518352853,-0.21213355048859941,-0.04728957576982567,-0.03526557202685627,0.07021608478230944,-0.8249185667752443,0.1122820463690362,0.015773212505661986,-0.026315789473684327,0.0,0.015813953488372022,-0.008372093023255811,-0.10952600092038656,-0.10952600092038656,-0.055999999999999994,-0.055999999999999994,0.001424501424501438,0.001424501424501438,0.026315789473684247,-0.05102040816326513,0.8506872317040354,0.891265871324531,0.8265952254914349,0.8841257610353654,0,0,0
21902,48041.0,13-City: Small,-0.0308477768782115,-0.0167047167779452,-0.3610943472138402,-0.3414634146341462,29.62542372881356,28.822033898305083,30.288983050847456,71739,2.6211016949152546,38399,3.0973728813559323,77700,229211.0,4240566,18737098,42094455,0,0,0.02762520123379768,0.00029230708822874994,0.033270654549738016,0.0003752001430995895,0.08016194685246344,0.0008681956799630035,0.7089405027044225,0.7224883398462121,0.8242308912147162,0.7329395281522805,0.10989935899738774,0.05174723250073133,0.2330242082411689,0.5061816464888556,0.4938183535111444,0.06418237525083269,0.05755679981113774,0.05141877639837619,0.12067169272931624,0.21909048452407223,0.15301948668469753,0.0983726026553623,0.0934970823860283,0.07003813170063279,0.03979964177756337,0.023032984177653693,0.009319941904326896,0.1282008391530409,0.1376657048467361,0.18772215949483545,0.19722884344638203,0.019152762095931083,0.07248498027572171,0.07671814671814672,0.41715572715572713,0.5061261261261262,0.047619047619047665,-0.00033421758345213577,0.04734561802641241,0.02209902071697259,-0.03663054434781142,-0.04821745428585662,-0.017457131144700863,0.030815085687846223,0.03835714389051582,-0.0034252590093507107,0.0010971081802782624,-0.018689772591375702,-0.018536175426471017,-0.013707750288302673,-0.014127185228132241,-0.025686906302546827,-0.022128825625911414,-0.01960474308300401,-0.020551302839473658,-0.3830694988609144,-0.024641609743429573,0.37659130509604827,-0.030472409686383532,0.8522538732847457,0.8846047189523459,0.8295133947217751,0.8851034251755138,0,0,0
