,Model,Method,n Selected,best_params,Best Accuracy,Train Accuracy,Test Accuracy,Precision,Recall,F1,MCC,ROC,conf_mat,prediction,predict_proba,features,estimator,Train Time,classification_report
43,GB,Permutation Importance - Random Forest,75,"{'ccp_alpha': 0.001, 'learning_rate': 0.2, 'max_depth': 6, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.1, 'n_estimators': 50}",0.6513307367737748,0.8135376756066411,0.6938775510204082,0.6877091243474133,0.6938775510204082,0.6810255395534915,0.4693604354517388,0.8024460119618317,"[[28 12  3]
 [ 5 90 11]
 [ 2 27 18]]","[ 0  0  0  0  1  0 -1  0  0  0  0  0  0  0  0  0  0  0  0 -1 -1  0  0  0
 -1  1  1  0  0  1  0  1  0  0  0  0  0  0  0  1 -1  1  0  0  0  1  0  0
  0  0  0  0  0 -1  0  0  0  0  1  0  0 -1  0  0  0  1  0  1  0  0 -1  0
  0  0  0  0  1  0 -1  0  0 -1  0  0  0  0  0 -1 -1  0 -1  1  0  1  0  0
  0  1 -1  0 -1  1 -1  0  0  1 -1 -1 -1  0  0  1 -1  1  0  0 -1  0  0  0
  1  0  0  1  0  0  0 -1  0  0  0  1 -1  1  0  0  0  1 -1  0  0  0  0  0
  0  0  0  0 -1  0  0 -1  0  1  1  0  0  1 -1  0  0  1  0 -1  0  0 -1  1
  0  0  0  0  0  0 -1  0  0 -1  1  0  0 -1  0 -1  0 -1  1  0  0 -1  0  0
  0  0  1  0]","[[0.15159245 0.77104102 0.07736653]
 [0.04868996 0.8052462  0.14606384]
 [0.05641968 0.50967269 0.43390763]
 [0.12001877 0.77814201 0.10183922]
 [0.25258315 0.29336409 0.45405276]
 [0.20192414 0.47201757 0.32605829]
 [0.8512503  0.12768734 0.02106236]
 [0.09679813 0.75566285 0.14753902]
 [0.10214438 0.73354704 0.16430858]
 [0.11267012 0.53988332 0.34744655]
 [0.33039986 0.57414639 0.09545375]
 [0.17690486 0.6660889  0.15700624]
 [0.16428491 0.66904857 0.16666652]
 [0.13347448 0.46374153 0.40278399]
 [0.09628859 0.71308469 0.19062673]
 [0.0880674  0.63990874 0.27202386]
 [0.35533264 0.55750925 0.0871581 ]
 [0.05781232 0.52675167 0.41543602]
 [0.07284778 0.71465489 0.21249733]
 [0.40957673 0.40077672 0.18964655]
 [0.90916281 0.07081052 0.02002667]
 [0.06538479 0.65025695 0.28435826]
 [0.06547062 0.83561335 0.09891603]
 [0.07659284 0.85389656 0.0695106 ]
 [0.93922847 0.04286494 0.0179066 ]
 [0.07381739 0.34537158 0.58081103]
 [0.16542512 0.3473485  0.48722638]
 [0.23827785 0.7154554  0.04626675]
 [0.04472221 0.85164938 0.10362841]
 [0.05987867 0.28571573 0.65440561]
 [0.19447728 0.51857968 0.28694303]
 [0.11027039 0.43620863 0.45352098]
 [0.06501443 0.78852476 0.14646082]
 [0.14992068 0.59747428 0.25260504]
 [0.0425785  0.87982749 0.07759401]
 [0.06744341 0.58197455 0.35058204]
 [0.04148275 0.58140876 0.37710849]
 [0.07453147 0.69017215 0.23529638]
 [0.13704674 0.77958964 0.08336362]
 [0.13879068 0.38959642 0.47161289]
 [0.92630711 0.05278693 0.02090596]
 [0.10664597 0.28108365 0.61227038]
 [0.10517727 0.85760981 0.03721291]
 [0.06865568 0.62784309 0.30350124]
 [0.10220596 0.64799636 0.24979769]
 [0.19044361 0.27672553 0.53283086]
 [0.04917436 0.8336679  0.11715775]
 [0.09726731 0.7435129  0.15921978]
 [0.03572824 0.79970765 0.16456411]
 [0.09885089 0.81314631 0.0880028 ]
 [0.07878911 0.71653614 0.20467475]
 [0.06137352 0.77115146 0.16747502]
 [0.32251844 0.53860544 0.13887613]
 [0.8869324  0.08864986 0.02441774]
 [0.19809546 0.55697216 0.24493237]
 [0.27640916 0.67430154 0.04928929]
 [0.10781362 0.73856119 0.1536252 ]
 [0.18758307 0.77890304 0.03351389]
 [0.0887748  0.35697886 0.55424635]
 [0.03888688 0.7565604  0.20455271]
 [0.05029012 0.5034438  0.44626608]
 [0.92186328 0.05360255 0.02453417]
 [0.03842064 0.73276902 0.22881034]
 [0.24708726 0.61067424 0.14223851]
 [0.15834747 0.78646749 0.05518504]
 [0.04860819 0.27371715 0.67767466]
 [0.4020673  0.48024999 0.1176827 ]
 [0.1203484  0.22451966 0.65513194]
 [0.10915286 0.7267139  0.16413325]
 [0.10887352 0.77349483 0.11763165]
 [0.53263098 0.35766539 0.10970363]
 [0.15967464 0.52730484 0.31302052]
 [0.07912328 0.79688249 0.12399423]
 [0.0509306  0.58632012 0.36274928]
 [0.11162739 0.72690108 0.16147153]
 [0.08408496 0.70483398 0.21108107]
 [0.12428756 0.37509045 0.50062199]
 [0.0995247  0.7155713  0.184904  ]
 [0.54611268 0.42353507 0.03035225]
 [0.07713235 0.77323596 0.14963169]
 [0.20609688 0.70072989 0.09317323]
 [0.82598662 0.07218991 0.10182347]
 [0.10098623 0.76169863 0.13731514]
 [0.09744874 0.61554658 0.28700467]
 [0.27462428 0.57207994 0.15329578]
 [0.16725122 0.53169871 0.30105007]
 [0.08190539 0.82257157 0.09552304]
 [0.69699697 0.24293385 0.06006918]
 [0.55076967 0.40864531 0.04058502]
 [0.085776   0.79912177 0.11510223]
 [0.59682034 0.32805041 0.07512925]
 [0.09816338 0.35900295 0.54283367]
 [0.06924133 0.55396039 0.37679828]
 [0.26131361 0.36608923 0.37259716]
 [0.06328332 0.49544427 0.44127241]
 [0.06500387 0.91182057 0.02317557]
 [0.15548838 0.58961894 0.25489269]
 [0.03421951 0.48257966 0.48320083]
 [0.82841523 0.12131887 0.0502659 ]
 [0.06452756 0.65460176 0.28087068]
 [0.81225052 0.14262364 0.04512584]
 [0.05105896 0.41866407 0.53027697]
 [0.9354361  0.04259834 0.02196556]
 [0.0629448  0.84585699 0.09119822]
 [0.12941497 0.83138045 0.03920458]
 [0.03538603 0.44115526 0.52345871]
 [0.71330177 0.23700927 0.04968896]
 [0.61564361 0.34476147 0.03959492]
 [0.80410422 0.11096666 0.08492912]
 [0.11692472 0.55592762 0.32714766]
 [0.09990263 0.69749989 0.20259748]
 [0.1262841  0.36812988 0.50558602]
 [0.81986384 0.15427076 0.0258654 ]
 [0.08362683 0.31474013 0.60163304]
 [0.13981001 0.74476983 0.11542015]
 [0.09365396 0.75644814 0.1498979 ]
 [0.89126513 0.08398634 0.02474853]
 [0.1083394  0.7566756  0.134985  ]
 [0.1108269  0.47451265 0.41466045]
 [0.08753762 0.70748748 0.20497489]
 [0.12272937 0.24475296 0.63251767]
 [0.0828725  0.74234651 0.17478099]
 [0.21465121 0.71922734 0.06612145]
 [0.19650713 0.31748802 0.48600485]
 [0.04685705 0.7014062  0.25173675]
 [0.07760275 0.82811914 0.09427811]
 [0.06910845 0.83875888 0.09213267]
 [0.85520877 0.09876664 0.04602459]
 [0.25485339 0.52133818 0.22380843]
 [0.13464282 0.62476609 0.24059109]
 [0.05178906 0.57290958 0.37530136]
 [0.06515842 0.33449297 0.60034861]
 [0.92324327 0.05376433 0.0229924 ]
 [0.17527662 0.26581942 0.55890395]
 [0.06175078 0.82315549 0.11509372]
 [0.10845185 0.48656012 0.40498803]
 [0.30829607 0.58282476 0.10887917]
 [0.04735129 0.44762097 0.50502774]
 [0.70197254 0.2680071  0.03002036]
 [0.15032024 0.610929   0.23875076]
 [0.1222484  0.79005676 0.08769484]
 [0.46946155 0.49494634 0.03559211]
 [0.11272763 0.52223869 0.36503368]
 [0.05206598 0.57164766 0.37628636]
 [0.08453337 0.78321627 0.13225036]
 [0.04430046 0.77191411 0.18378543]
 [0.06367528 0.6111446  0.32518012]
 [0.07826983 0.6667892  0.25494097]
 [0.7273792  0.22977491 0.04284589]
 [0.06586184 0.66407601 0.27006214]
 [0.12619671 0.45962258 0.41418071]
 [0.92086853 0.0568685  0.02226298]
 [0.0645372  0.75239783 0.18306497]
 [0.09152356 0.45013671 0.45833973]
 [0.0724673  0.44362359 0.48390912]
 [0.06801183 0.61150345 0.32048472]
 [0.07122533 0.50517966 0.42359501]
 [0.12764656 0.40576732 0.46658612]
 [0.59670806 0.26628155 0.1370104 ]
 [0.25717183 0.67369412 0.06913405]
 [0.10826555 0.61367156 0.27806289]
 [0.14871427 0.36215131 0.48913442]
 [0.06299989 0.71813449 0.21886562]
 [0.68879135 0.26488935 0.04631929]
 [0.24077897 0.66403911 0.09518192]
 [0.0700322  0.90262495 0.02734286]
 [0.65492401 0.28629445 0.05878154]
 [0.36955028 0.22788274 0.40256698]
 [0.1391045  0.50764657 0.35324893]
 [0.16278811 0.66222243 0.17498945]
 [0.15792488 0.56976006 0.27231506]
 [0.22783217 0.57589897 0.19626887]
 [0.0647273  0.88076339 0.05450931]
 [0.07042556 0.88409156 0.04548288]
 [0.78311749 0.16469501 0.05218749]
 [0.08855484 0.85225429 0.05919087]
 [0.04682828 0.86062846 0.09254326]
 [0.45298458 0.30239513 0.24462028]
 [0.09950578 0.44763069 0.45286353]
 [0.0500163  0.80176699 0.14821671]
 [0.18156647 0.63720915 0.18122438]
 [0.89069557 0.0876762  0.02162824]
 [0.1261904  0.77644253 0.09736707]
 [0.76765048 0.1776547  0.05469482]
 [0.15535848 0.60136409 0.24327743]
 [0.46381101 0.33737247 0.19881652]
 [0.24867883 0.30045475 0.45086642]
 [0.04458389 0.81655606 0.13886005]
 [0.10401266 0.72894835 0.16703899]
 [0.92483098 0.05003896 0.02513006]
 [0.07512707 0.71202685 0.21284608]
 [0.09626457 0.69924696 0.20448846]
 [0.09265426 0.82302651 0.08431923]
 [0.05449219 0.77303498 0.17247283]
 [0.08537291 0.40920557 0.50542153]
 [0.10477186 0.69464932 0.20057882]]","['Total Students 2018-2019', 'Total Students 2020-2021', 'Labor Force Diff', 'Employed Diff', 'Median Age Male 10', '# of Households 10', 'Avg Household Size 10', '# of Families 10', 'Avg Family Size 10', '# of Housing Units 10', 'County Population', 'CARES ESSER I 20', '% School-wide Title I 2020-2021', '% School-wide Title I 2018-2019', 'Teachers:Students 2020-2021', 'Teachers:Students 2018-2019', 'Staff:Students 2020-2021', 'Staff:Students 2018-2019', '% Free Lunch 2020-2021', '% Free Lunch 2018-2019', '% Reduced-price Lunch 2020-2021', '% Asian or Asian/Pacific Islander Students 2020-2021', '% Asian or Asian/Pacific Islander Students 2018-2019', '% Hispanic Students 2020-2021', '% Black or African American Students 2020-2021', '% Black or African American Students 2018-2019', '% Grades 1-8 2020-2021', '% Grades 1-8 2018-2019', '% Grades 9-12 2020-2021', '% Prek 2020-2021', '% K 2020-2021', '% K 2018-2019', '% ADA 2018-2019', '% ADA 2020-2021', '% Students Tested Math - Grade 4 2018-2019', '% Students Tested Math - Grade 5 2018-2019', '% Students Tested Math - Grade 6 2018-2019', '% Students Tested Math - Grade 8 2018-2019', '% Students Tested Math - Grade 3 2020-2021', '% Students Tested Math - Grade 4 2020-2021', '% Students Tested Math - Grade 5 2020-2021', '% Students Tested Math - Grade 6 2020-2021', '% Students Tested Math - Grade 7 2020-2021', '% Students Tested Math - Grade 8 2020-2021', 'Average Score Math All Grade 3 2018-2019', 'Average Score Math All Grade 4 2018-2019', 'Average Score Math All Grade 5 2018-2019', 'Average Score Math All Grade 6 2018-2019', 'Average Score Math All Grade 7 2018-2019', 'Average Score Math All Grade 8 2018-2019', '% County Infected 09/28/20', '% County Deaths 09/28/20', '% County Infected 10/30/20', '% County Infected 01/29/21', '% County Deaths 01/29/21', '% On Campus 09/28/20', '% On Campus 10/30/20', '% Black Pop 10', '% Hispanic Pop 10', '% Male Pop 10', '% Age 0-4 Pop 10', '% Age 5-9 Pop 10', '% Age 15-19 Pop 10', '% Age 20-24 Pop 10', '% Age 35-44 Pop 10', '% Age 65-74 Pop 10', '% HH 1 Male 10', '% HH 1 Female 10', '% HH Married-Child 10', '% HH Married-noChild 10', '% HH Male-Child 10', '% HH Female-Child 10', '% Housing Owner Occup 10', '% Housing Renter Occup 10', 'Locale_42-Rural: Distant']","GradientBoostingClassifier(ccp_alpha=0.001, learning_rate=0.2, max_depth=6,
                           max_leaf_nodes=10, min_weight_fraction_leaf=0.1,
                           n_estimators=50, n_iter_no_change=20,
                           random_state=123)",38.234375,"              precision    recall  f1-score   support

          -1       0.80      0.65      0.72        43
           0       0.70      0.85      0.77       106
           1       0.56      0.38      0.46        47

    accuracy                           0.69       196
   macro avg       0.69      0.63      0.65       196
weighted avg       0.69      0.69      0.68       196
"
49,GB,No Reduction,114,"{'ccp_alpha': 0, 'learning_rate': 0.2, 'max_depth': 1, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'min_weight_fraction_leaf': 0.1, 'n_estimators': 100}",0.6500324569944823,0.7650063856960408,0.6887755102040817,0.6860216912852097,0.6887755102040817,0.666174730184079,0.45761892372941965,0.7995673660963266,"[[26 14  3]
 [ 6 94  6]
 [ 2 30 15]]","[ 0  0  1  0  1  0 -1  0  0  0  0  0  0  1  0  0  0  0  0 -1 -1  0  0  0
 -1  0  1  0  0  0  0  0  0  0  0  0  0  0  0 -1 -1  1  0  1  0  1  0  0
  0  0  0  0  0 -1  0  0  0  0  1  0  0 -1  0  0  0  0  0  1  0  0  0  0
  0  0  0  0  1  0  0  0  0 -1  0  0  0  1  0 -1 -1  0 -1  1  0  0  0  0
  0  0 -1  0 -1  0 -1  0  0  0 -1 -1 -1  0  0  1 -1  1  0  0 -1  0  0  0
  1  0  0 -1  0  0  0 -1  0  0  0  0 -1  1  0  0  0  1 -1  0  0 -1  0  0
  0  0  0  0 -1  0  0 -1  0  1  0  0  1  1 -1  0  0  1  0 -1  0  0  0  1
  0  0  0  0  0  0 -1  0  0  1  1  0  0 -1  0 -1  0  0 -1  0  0 -1  0  0
  0  0  0  0]","[[0.12810325 0.74106819 0.13082856]
 [0.04838516 0.6574797  0.29413514]
 [0.06964388 0.43881943 0.49153669]
 [0.1227113  0.68408278 0.19320592]
 [0.08011025 0.39326431 0.52662545]
 [0.18790745 0.49867844 0.31341411]
 [0.83610013 0.15380506 0.01009482]
 [0.13483445 0.78817064 0.07699491]
 [0.046713   0.76961507 0.18367193]
 [0.03960143 0.63764339 0.32275518]
 [0.39381385 0.52745077 0.07873537]
 [0.17205644 0.705158   0.12278556]
 [0.13259089 0.64063431 0.2267748 ]
 [0.08489723 0.39041713 0.52468564]
 [0.05552641 0.7697414  0.17473219]
 [0.20331538 0.50947687 0.28720775]
 [0.14821358 0.72639213 0.12539429]
 [0.02450519 0.71799067 0.25750414]
 [0.03248775 0.66208244 0.3054298 ]
 [0.82759692 0.11647841 0.05592467]
 [0.95223871 0.04454167 0.00321962]
 [0.09822031 0.66893971 0.23283997]
 [0.08582547 0.82547277 0.08870176]
 [0.06535987 0.87777264 0.05686749]
 [0.94870403 0.04254749 0.00874848]
 [0.07281515 0.57127057 0.35591428]
 [0.12427485 0.4060591  0.46966605]
 [0.27232498 0.66996731 0.05770771]
 [0.04181452 0.78325285 0.17493263]
 [0.0435916  0.49735537 0.45905303]
 [0.14328389 0.52531839 0.33139772]
 [0.0726564  0.52423657 0.40310702]
 [0.06799363 0.76613287 0.1658735 ]
 [0.10458264 0.71495298 0.18046439]
 [0.14099523 0.75181447 0.1071903 ]
 [0.05950013 0.61103428 0.32946559]
 [0.06182135 0.68026076 0.25791789]
 [0.06312093 0.52149865 0.41538042]
 [0.10071234 0.77153415 0.1277535 ]
 [0.45383579 0.41925277 0.12691144]
 [0.94851181 0.04243224 0.00905595]
 [0.07130109 0.26177171 0.6669272 ]
 [0.12121056 0.79847058 0.08031886]
 [0.05781616 0.44504303 0.49714081]
 [0.11291706 0.52733513 0.35974781]
 [0.14139782 0.33889328 0.5197089 ]
 [0.05537848 0.65107818 0.29354334]
 [0.09800524 0.78502529 0.11696947]
 [0.01611099 0.68154683 0.30234218]
 [0.08181783 0.76640234 0.15177983]
 [0.04307057 0.68792563 0.2690038 ]
 [0.04120349 0.76239663 0.19639988]
 [0.15583582 0.68398788 0.16017631]
 [0.93886613 0.05758287 0.003551  ]
 [0.0977305  0.69568696 0.20658253]
 [0.10519663 0.82157387 0.0732295 ]
 [0.21345197 0.62006619 0.16648184]
 [0.19517842 0.75990434 0.04491725]
 [0.03611623 0.47142158 0.49246219]
 [0.03964798 0.75431166 0.20604035]
 [0.04061093 0.57349114 0.38589793]
 [0.96388012 0.02871196 0.00740791]
 [0.03667345 0.56189232 0.40143423]
 [0.26485002 0.62045338 0.11469661]
 [0.13775985 0.79957169 0.06266845]
 [0.04560085 0.53060622 0.42379293]
 [0.10339925 0.8027159  0.09388485]
 [0.06865473 0.23426143 0.69708384]
 [0.08386385 0.75431779 0.16181836]
 [0.10916789 0.80964396 0.08118815]
 [0.36127324 0.51222991 0.12649685]
 [0.09605103 0.69103154 0.21291743]
 [0.04395544 0.72786367 0.22818089]
 [0.06784997 0.64533141 0.28681863]
 [0.08810403 0.75393417 0.1579618 ]
 [0.15454222 0.66318008 0.1822777 ]
 [0.14673609 0.35498893 0.49827499]
 [0.07085368 0.67796474 0.25118158]
 [0.46406385 0.49549538 0.04044077]
 [0.07858326 0.79314994 0.1282668 ]
 [0.22048548 0.73935347 0.04016105]
 [0.96858503 0.01333077 0.0180842 ]
 [0.18051051 0.58224147 0.23724802]
 [0.06319415 0.68701012 0.24979573]
 [0.1313701  0.6715967  0.1970332 ]
 [0.12084423 0.36743018 0.51172558]
 [0.0722007  0.8027225  0.1250768 ]
 [0.46038296 0.38745274 0.1521643 ]
 [0.55977834 0.39489117 0.0453305 ]
 [0.05955584 0.76840329 0.17204087]
 [0.70041366 0.22326863 0.07631772]
 [0.12229934 0.40304411 0.47465655]
 [0.03111979 0.56253982 0.40634039]
 [0.20259397 0.45179374 0.34561229]
 [0.08644729 0.47768026 0.43587246]
 [0.05164587 0.89063778 0.05771636]
 [0.20165555 0.70094755 0.0973969 ]
 [0.03492654 0.58793615 0.3771373 ]
 [0.84584069 0.11903631 0.035123  ]
 [0.05186816 0.6690061  0.27912573]
 [0.81508758 0.13427311 0.05063932]
 [0.04317152 0.55820063 0.39862784]
 [0.94705723 0.04173676 0.01120601]
 [0.0734719  0.8502106  0.0763175 ]
 [0.08747646 0.86876801 0.04375553]
 [0.02916461 0.5372946  0.43354079]
 [0.74864131 0.21661668 0.03474201]
 [0.6490883  0.33568442 0.01522728]
 [0.8941386  0.05970548 0.04615592]
 [0.09128736 0.49623092 0.41248173]
 [0.12379786 0.68817013 0.18803201]
 [0.10607962 0.43025724 0.46366313]
 [0.87189892 0.1207052  0.00739588]
 [0.05794244 0.41948067 0.52257689]
 [0.13700733 0.72642729 0.13656538]
 [0.11710536 0.75999703 0.12289761]
 [0.95253984 0.03984203 0.00761813]
 [0.09070122 0.73992924 0.16936953]
 [0.09051629 0.58486567 0.32461804]
 [0.08952544 0.66860419 0.24187037]
 [0.05818634 0.3777427  0.56407096]
 [0.0775919  0.7265174  0.1958907 ]
 [0.14853562 0.79678929 0.05467508]
 [0.43409893 0.25476064 0.31114043]
 [0.04132043 0.79973274 0.15894683]
 [0.05833004 0.74410126 0.1975687 ]
 [0.09515282 0.76543525 0.13941193]
 [0.86887356 0.09959785 0.03152859]
 [0.36746138 0.55578227 0.07675635]
 [0.09358353 0.57828686 0.32812961]
 [0.07014825 0.63557946 0.29427229]
 [0.05817629 0.54489757 0.39692614]
 [0.94880231 0.03901408 0.01218361]
 [0.23069688 0.34894229 0.42036083]
 [0.04883258 0.78231235 0.16885507]
 [0.04425814 0.67063219 0.28510968]
 [0.39333279 0.51295502 0.09371219]
 [0.03188803 0.41325676 0.55485521]
 [0.87670051 0.11077017 0.01252931]
 [0.07622873 0.67583099 0.24794028]
 [0.10586242 0.75296569 0.14117189]
 [0.53530096 0.40784557 0.05685348]
 [0.09741106 0.65193924 0.25064969]
 [0.05217504 0.62387695 0.32394802]
 [0.18405869 0.68369628 0.13224502]
 [0.01780492 0.76028305 0.22191203]
 [0.1900795  0.53059692 0.27932358]
 [0.04236707 0.67757706 0.28005586]
 [0.70347555 0.2599637  0.03656075]
 [0.0529184  0.54341693 0.40366467]
 [0.07970453 0.54796623 0.37232924]
 [0.9205328  0.06815753 0.01130967]
 [0.04467145 0.7835891  0.17173945]
 [0.08450013 0.44986414 0.46563573]
 [0.06941426 0.53285578 0.39772996]
 [0.07369403 0.58726493 0.33904104]
 [0.06684504 0.43993303 0.49322193]
 [0.06785106 0.40269475 0.52945419]
 [0.72866241 0.19543146 0.07590613]
 [0.23325599 0.68985396 0.07689005]
 [0.33864241 0.46656936 0.19478823]
 [0.08611215 0.41192751 0.50196034]
 [0.03479553 0.61336724 0.35183723]
 [0.74699987 0.2245383  0.02846183]
 [0.0890089  0.83726745 0.07372365]
 [0.05232417 0.88020253 0.06747331]
 [0.38602273 0.56645391 0.04752335]
 [0.11982085 0.35903749 0.52114166]
 [0.101648   0.48873865 0.40961336]
 [0.2257087  0.5401032  0.2341881 ]
 [0.09666367 0.6200673  0.28326903]
 [0.15426104 0.63227974 0.21345921]
 [0.12522268 0.82980885 0.04496847]
 [0.05533936 0.87475929 0.06990135]
 [0.82726377 0.13301867 0.03971756]
 [0.25629249 0.67271665 0.07099086]
 [0.06676379 0.78459995 0.14863627]
 [0.27388793 0.30101773 0.42509433]
 [0.09436375 0.44821685 0.4574194 ]
 [0.20967406 0.64379812 0.14652782]
 [0.09461124 0.494426   0.41096276]
 [0.93670254 0.05321002 0.01008745]
 [0.09524969 0.84789512 0.05685518]
 [0.78449143 0.19481183 0.02069674]
 [0.15971323 0.52936611 0.31092066]
 [0.29343011 0.41048626 0.29608363]
 [0.67181561 0.1403301  0.1878543 ]
 [0.02971796 0.74388016 0.22640188]
 [0.0887545  0.63230082 0.27894468]
 [0.94793037 0.04014608 0.01192355]
 [0.04608892 0.58153516 0.37237592]
 [0.07545439 0.64559733 0.27894828]
 [0.05868158 0.79209328 0.14922514]
 [0.03120765 0.8605503  0.10824205]
 [0.0437024  0.72092228 0.23537532]
 [0.08743097 0.61587827 0.29669075]]","Index(['Total Students 2018-2019', 'Total Students 2020-2021',
       'Labor Force Diff', 'Employed Diff', 'Unemployed Level Diff',
       'Unemployed Rate Diff', 'Median Age 10', 'Median Age Male 10',
       'Median Age Female 10', '# of Households 10',
       ...
       'Locale_13-City: Small', 'Locale_21-Suburb: Large',
       'Locale_22-Suburb: Mid-size', 'Locale_23-Suburb: Small',
       'Locale_31-Town: Fringe', 'Locale_32-Town: Distant',
       'Locale_33-Town: Remote', 'Locale_41-Rural: Fringe',
       'Locale_42-Rural: Distant', 'Locale_43-Rural: Remote'],
      dtype='object', length=114)","GradientBoostingClassifier(ccp_alpha=0, learning_rate=0.2, max_depth=1,
                           max_leaf_nodes=10, min_weight_fraction_leaf=0.1,
                           n_iter_no_change=20, random_state=123)",46.1875,"              precision    recall  f1-score   support

          -1       0.76      0.60      0.68        43
           0       0.68      0.89      0.77       106
           1       0.62      0.32      0.42        47

    accuracy                           0.69       196
   macro avg       0.69      0.60      0.62       196
weighted avg       0.69      0.69      0.67       196
"
