,Model,n Selected,Method,best_params,Best Accuracy,Train Accuracy,Test Accuracy,Precision,Recall,MCC,F1,conf_mat,Prediction,predict_proba,Features,estimator,classification_report,Train Time CPU,Train Time Wall,n_iter
33,HistGB,75,Permutation Importance - Random Forest,"{'min_samples_leaf': 30, 'max_leaf_nodes': 50, 'max_iter': 50, 'max_depth': 6, 'learning_rate': 0.1, 'l2_regularization': 10}",0.6590070227012903,0.9527458492975734,0.6887755102040817,0.6826499991135995,0.6887755102040817,0.45838560808020734,0.6702052130623558,"[[27 14  2]
 [ 5 92  9]
 [ 3 28 16]]","[1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 0 1 2 1 1 2 1 2 1 1 1 1 1
 2 1 1 0 2 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 2 2 1 0 2 1 1 1 1 2 1 1 0 0 1 1
 1 1 2 1 0 1 1 0 1 1 1 1 1 0 1 1 0 2 1 2 2 1 1 1 0 1 0 1 0 1 1 2 0 0 0 1 1
 1 0 2 1 1 0 1 1 1 2 1 1 2 1 1 1 0 1 1 1 2 0 2 1 1 1 2 0 1 1 1 1 2 1 1 1 1
 0 1 1 0 1 2 2 1 1 1 1 1 1 2 1 0 1 1 0 1 2 1 1 1 1 1 0 1 1 2 2 1 1 0 1 0 1
 0 0 1 1 0 1 1 1 1 1 1]","[[0.10084077 0.87190891 0.02725032]
 [0.05519895 0.84253525 0.1022658 ]
 [0.0396036  0.54502439 0.41537201]
 [0.07152085 0.86406854 0.06441062]
 [0.24895651 0.42527097 0.32577252]
 [0.30642179 0.45774549 0.23583272]
 [0.75001291 0.23957355 0.01041354]
 [0.09048357 0.76956283 0.13995361]
 [0.05983042 0.80904538 0.1311242 ]
 [0.06516648 0.66397346 0.27086006]
 [0.39038383 0.5781627  0.03145347]
 [0.39274859 0.52730992 0.07994149]
 [0.43353231 0.4193093  0.14715839]
 [0.08040522 0.70778956 0.21180522]
 [0.05821888 0.83346554 0.10831558]
 [0.07653668 0.56033729 0.36312603]
 [0.41041141 0.54746041 0.04212818]
 [0.07397295 0.51150509 0.41452196]
 [0.03377821 0.83741211 0.12880969]
 [0.55969126 0.30532409 0.13498465]
 [0.93937709 0.0531388  0.00748411]
 [0.03232291 0.6796857  0.28799138]
 [0.05279373 0.84726128 0.09994499]
 [0.05777577 0.85156982 0.09065442]
 [0.91429458 0.05893149 0.02677393]
 [0.06638942 0.60457464 0.32903595]
 [0.07333125 0.25468991 0.67197884]
 [0.26327509 0.68036572 0.05635919]
 [0.03125474 0.82471491 0.14403035]
 [0.01115082 0.39543999 0.5934092 ]
 [0.19210153 0.43901207 0.3688864 ]
 [0.05572243 0.29957897 0.64469859]
 [0.05699069 0.74762147 0.19538784]
 [0.05194511 0.65399587 0.29405901]
 [0.02884889 0.81387302 0.15727809]
 [0.04936192 0.63244873 0.31818934]
 [0.02123384 0.59276362 0.38600254]
 [0.02171435 0.47830769 0.49997795]
 [0.1032549  0.81926019 0.07748491]
 [0.08782619 0.69780326 0.21437056]
 [0.96783737 0.02565686 0.00650577]
 [0.07444123 0.22708759 0.69847118]
 [0.1832375  0.75883357 0.05792893]
 [0.0286268  0.51951668 0.45185652]
 [0.21271146 0.4686225  0.31866604]
 [0.19026366 0.42918667 0.38054968]
 [0.03139    0.86762373 0.10098627]
 [0.11219717 0.79685613 0.09094671]
 [0.01870115 0.69012197 0.29117689]
 [0.17934463 0.74787301 0.07278237]
 [0.01431132 0.53032181 0.45536687]
 [0.04020499 0.68010656 0.27968845]
 [0.26034875 0.6112369  0.12841435]
 [0.94784099 0.04049858 0.01166043]
 [0.11028928 0.71062833 0.17908239]
 [0.37698292 0.58832504 0.03469204]
 [0.13779014 0.57983426 0.2823756 ]
 [0.27870328 0.69704562 0.0242511 ]
 [0.05883534 0.46273003 0.47843463]
 [0.02304025 0.36023765 0.6167221 ]
 [0.01709511 0.55168088 0.43122401]
 [0.97159329 0.02084276 0.00756396]
 [0.05711894 0.35998942 0.58289164]
 [0.41958126 0.43021116 0.15020758]
 [0.11491224 0.86567665 0.01941112]
 [0.04824702 0.60538615 0.34636682]
 [0.3516024  0.61063958 0.03775802]
 [0.0719666  0.27634398 0.65168942]
 [0.09171316 0.71236125 0.1959256 ]
 [0.06424613 0.88339389 0.05235999]
 [0.57055771 0.33855536 0.09088693]
 [0.39679287 0.34024552 0.26296161]
 [0.02428581 0.8048495  0.1708647 ]
 [0.04642877 0.61392045 0.33965078]
 [0.17136859 0.67490455 0.15372686]
 [0.01616932 0.91288546 0.07094522]
 [0.15779188 0.2773136  0.56489452]
 [0.06915405 0.62262484 0.30822111]
 [0.54180835 0.44151383 0.01667782]
 [0.06004459 0.81541922 0.12453619]
 [0.10476114 0.86154579 0.03369307]
 [0.92644304 0.05121325 0.02234371]
 [0.0768665  0.80683367 0.11629984]
 [0.05703967 0.64258572 0.30037461]
 [0.39251355 0.56197865 0.0455078 ]
 [0.15117532 0.55065294 0.29817174]
 [0.03958801 0.89584293 0.06456906]
 [0.59466648 0.36576747 0.03956605]
 [0.40032961 0.52049046 0.07917993]
 [0.0535184  0.87344305 0.07303855]
 [0.7100553  0.26939344 0.02055126]
 [0.10977941 0.42044222 0.46977837]
 [0.07072644 0.59224501 0.33702855]
 [0.31838841 0.30658908 0.37502251]
 [0.04148246 0.43613661 0.52238093]
 [0.02736078 0.95239851 0.02024071]
 [0.20511913 0.65823947 0.1366414 ]
 [0.00986818 0.58206296 0.40806886]
 [0.87354469 0.10346091 0.0229944 ]
 [0.0709215  0.68311817 0.24596032]
 [0.92849069 0.0569293  0.01458001]
 [0.03141605 0.62196364 0.34662031]
 [0.96146481 0.02981013 0.00872506]
 [0.0394372  0.91311127 0.04745154]
 [0.08005241 0.90011462 0.01983296]
 [0.00894108 0.32471784 0.66634108]
 [0.82650581 0.1536495  0.01984469]
 [0.88927127 0.10147831 0.00925042]
 [0.78213821 0.15539751 0.06246428]
 [0.08646228 0.55072829 0.36280943]
 [0.0646879  0.79212516 0.14318694]
 [0.07640848 0.46349375 0.46009778]
 [0.90700957 0.0821913  0.01079913]
 [0.11318247 0.35902558 0.52779195]
 [0.15451687 0.59968872 0.2457944 ]
 [0.05708515 0.8788263  0.06408855]
 [0.95862257 0.03394891 0.00742852]
 [0.04668703 0.86324088 0.09007208]
 [0.09375939 0.50111652 0.40512409]
 [0.21238302 0.59218262 0.19543435]
 [0.05109341 0.28995142 0.65895517]
 [0.07347342 0.80046847 0.12605811]
 [0.12743416 0.82595487 0.04661097]
 [0.15703507 0.35484166 0.48812327]
 [0.03130731 0.77451651 0.19417618]
 [0.06237142 0.86119035 0.07643823]
 [0.03861427 0.90937231 0.05201341]
 [0.93520555 0.05435593 0.01043852]
 [0.15251633 0.6480739  0.19940977]
 [0.12398416 0.62449037 0.25152547]
 [0.02606777 0.61304547 0.36088675]
 [0.02276202 0.25740671 0.71983127]
 [0.96588636 0.02677486 0.00733878]
 [0.27698488 0.35237407 0.37064105]
 [0.12942451 0.69029693 0.18027856]
 [0.05639065 0.69944507 0.24416428]
 [0.2891077  0.50184082 0.20905148]
 [0.01350493 0.4483581  0.53813697]
 [0.92096715 0.06889707 0.01013578]
 [0.1685866  0.57586282 0.25555058]
 [0.07354607 0.84698273 0.0794712 ]
 [0.30426217 0.64597114 0.04976669]
 [0.04769682 0.57794284 0.37436034]
 [0.0607177  0.37918245 0.56009985]
 [0.02706078 0.93803319 0.03490603]
 [0.01630904 0.77885229 0.20483867]
 [0.05023776 0.78376134 0.16600089]
 [0.0188829  0.65392942 0.32718769]
 [0.74724164 0.23823695 0.01452141]
 [0.05012121 0.55161186 0.39826693]
 [0.07666302 0.50863956 0.41469743]
 [0.82276457 0.16275012 0.01448531]
 [0.01521715 0.85354116 0.13124169]
 [0.02822853 0.37430236 0.59746911]
 [0.08410818 0.30798957 0.60790225]
 [0.01715865 0.64679414 0.33604721]
 [0.02577323 0.59789478 0.37633199]
 [0.10659549 0.46239377 0.43101074]
 [0.43152392 0.46451559 0.10396049]
 [0.38465842 0.58720948 0.02813211]
 [0.1410573  0.64577963 0.21316306]
 [0.25765148 0.30106812 0.4412804 ]
 [0.03245603 0.64120902 0.32633495]
 [0.90490733 0.07929472 0.01579795]
 [0.28251926 0.61024903 0.10723171]
 [0.07618411 0.86925685 0.05455905]
 [0.7245754  0.24361603 0.03180857]
 [0.37072928 0.47668507 0.15258565]
 [0.06196417 0.29090477 0.64713106]
 [0.28469478 0.47054481 0.24476041]
 [0.15195293 0.7669177  0.08112937]
 [0.15551397 0.76215329 0.08233274]
 [0.02550517 0.93672699 0.03776784]
 [0.02590612 0.956744   0.01734989]
 [0.76883295 0.19726303 0.03390401]
 [0.11009183 0.83733181 0.05257636]
 [0.0303752  0.81998863 0.14963617]
 [0.11410062 0.42587185 0.46002753]
 [0.07388557 0.41683052 0.50928391]
 [0.07322162 0.84781911 0.07895926]
 [0.09068232 0.71345473 0.19586295]
 [0.95296709 0.03990205 0.00713085]
 [0.28316723 0.6007389  0.11609388]
 [0.841783   0.12516013 0.03305687]
 [0.09218308 0.69062011 0.2171968 ]
 [0.49011319 0.42276222 0.08712459]
 [0.36803221 0.2664968  0.36547099]
 [0.01427894 0.88506698 0.10065408]
 [0.08549878 0.72990828 0.18459294]
 [0.95621782 0.03299814 0.01078404]
 [0.05687122 0.67515648 0.2679723 ]
 [0.04809811 0.84473891 0.10716298]
 [0.34677291 0.58815847 0.06506861]
 [0.01901297 0.85958098 0.12140605]
 [0.07614289 0.51252805 0.41132906]
 [0.0707335  0.70188234 0.22738415]]","['Total Students 2018-2019', 'Total Students 2020-2021', 'Labor Force Diff', 'Employed Diff', 'Median Age Male 10', '# of Households 10', 'Avg Household Size 10', '# of Families 10', 'Avg Family Size 10', '# of Housing Units 10', 'County Population', 'CARES ESSER I 20', '% School-wide Title I 2020-2021', '% School-wide Title I 2018-2019', 'Teachers:Students 2020-2021', 'Teachers:Students 2018-2019', 'Staff:Students 2020-2021', 'Staff:Students 2018-2019', '% Free Lunch 2020-2021', '% Free Lunch 2018-2019', '% Reduced-price Lunch 2020-2021', '% Asian or Asian/Pacific Islander Students 2020-2021', '% Asian or Asian/Pacific Islander Students 2018-2019', '% Hispanic Students 2020-2021', '% Black or African American Students 2020-2021', '% Black or African American Students 2018-2019', '% Grades 1-8 2020-2021', '% Grades 1-8 2018-2019', '% Grades 9-12 2020-2021', '% Prek 2020-2021', '% K 2020-2021', '% K 2018-2019', '% ADA 2018-2019', '% ADA 2020-2021', '% Students Tested Math - Grade 4 2018-2019', '% Students Tested Math - Grade 5 2018-2019', '% Students Tested Math - Grade 6 2018-2019', '% Students Tested Math - Grade 8 2018-2019', '% Students Tested Math - Grade 3 2020-2021', '% Students Tested Math - Grade 4 2020-2021', '% Students Tested Math - Grade 5 2020-2021', '% Students Tested Math - Grade 6 2020-2021', '% Students Tested Math - Grade 7 2020-2021', '% Students Tested Math - Grade 8 2020-2021', 'Average Score Math All Grade 3 2018-2019', 'Average Score Math All Grade 4 2018-2019', 'Average Score Math All Grade 5 2018-2019', 'Average Score Math All Grade 6 2018-2019', 'Average Score Math All Grade 7 2018-2019', 'Average Score Math All Grade 8 2018-2019', '% County Infected 09/28/20', '% County Deaths 09/28/20', '% County Infected 10/30/20', '% County Infected 01/29/21', '% County Deaths 01/29/21', '% On Campus 09/28/20', '% On Campus 10/30/20', '% Black Pop 10', '% Hispanic Pop 10', '% Male Pop 10', '% Age 0-4 Pop 10', '% Age 5-9 Pop 10', '% Age 15-19 Pop 10', '% Age 20-24 Pop 10', '% Age 35-44 Pop 10', '% Age 65-74 Pop 10', '% HH 1 Male 10', '% HH 1 Female 10', '% HH Married-Child 10', '% HH Married-noChild 10', '% HH Male-Child 10', '% HH Female-Child 10', '% Housing Owner Occup 10', '% Housing Renter Occup 10', 'Locale_42-Rural: Distant']","HistGradientBoostingClassifier(categorical_features=[74], early_stopping=True,
                               l2_regularization=10, max_depth=6, max_iter=50,
                               max_leaf_nodes=50, min_samples_leaf=30,
                               n_iter_no_change=20, random_state=123)","              precision    recall  f1-score   support

           0       0.77      0.63      0.69        43
           1       0.69      0.87      0.77       106
           2       0.59      0.34      0.43        47

    accuracy                           0.69       196
   macro avg       0.68      0.61      0.63       196
weighted avg       0.68      0.69      0.67       196
",13.15625,115.69166207313538,432
4,CatBoost,107,Permutation Importance - Ridge,"{'random_strength': 5, 'min_data_in_leaf': 5, 'learning_rate': 0.1, 'l2_leaf_reg': 10, 'iterations': 100, 'depth': 3}",0.6462273395394413,0.6998722860791826,0.6836734693877551,0.7212757830404889,0.6836734693877551,0.45634696832999677,0.6366345054583509,"[[27 16  0]
 [ 5 99  2]
 [ 1 38  8]]","[[1]
 [1]
 [1]
 [1]
 [2]
 [2]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [0]
 [0]
 [1]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [0]
 [2]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [2]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [2]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [2]
 [1]
 [0]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [0]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [0]
 [1]
 [0]
 [1]
 [0]
 [1]
 [1]
 [1]
 [0]
 [0]
 [0]
 [1]
 [1]
 [1]
 [0]
 [2]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [0]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [0]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [0]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [0]
 [1]
 [1]
 [2]
 [2]
 [1]
 [1]
 [0]
 [1]
 [0]
 [1]
 [1]
 [0]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [2]]","[[0.08589098 0.73781645 0.17629257]
 [0.09223174 0.60228372 0.30548454]
 [0.05902355 0.54108567 0.39989078]
 [0.08248753 0.67317304 0.24433943]
 [0.1682738  0.40014109 0.4315851 ]
 [0.10059977 0.44229469 0.45710554]
 [0.84977875 0.13529227 0.01492898]
 [0.15961779 0.59575525 0.24462697]
 [0.11899595 0.65768463 0.22331941]
 [0.06683232 0.61095666 0.32221102]
 [0.32839397 0.61705516 0.05455087]
 [0.11445029 0.59870425 0.28684546]
 [0.20184174 0.65739255 0.14076571]
 [0.08184899 0.56027548 0.35787554]
 [0.13048092 0.60296774 0.26655134]
 [0.26661206 0.4843082  0.24907974]
 [0.176504   0.6866477  0.13684831]
 [0.06201377 0.49177484 0.44621139]
 [0.06414758 0.6075028  0.32834963]
 [0.64017149 0.28789335 0.07193516]
 [0.90558828 0.08100752 0.01340421]
 [0.07546775 0.7509928  0.17353945]
 [0.11259724 0.74171972 0.14568303]
 [0.08172924 0.66018502 0.25808574]
 [0.88706883 0.09269651 0.02023466]
 [0.07905795 0.6073557  0.31358635]
 [0.11134526 0.45365598 0.43499876]
 [0.17225305 0.72971439 0.09803256]
 [0.07557363 0.74181512 0.18261125]
 [0.06891068 0.54330681 0.3877825 ]
 [0.19705878 0.646087   0.15685422]
 [0.06265326 0.49934743 0.43799931]
 [0.08817456 0.68341511 0.22841033]
 [0.10340984 0.64004563 0.25654453]
 [0.20735523 0.69508411 0.09756065]
 [0.10003191 0.56365677 0.33631131]
 [0.06762672 0.70433266 0.22804062]
 [0.05112001 0.57252549 0.3763545 ]
 [0.14892256 0.67739006 0.17368738]
 [0.10277872 0.61217174 0.28504954]
 [0.9272524  0.06062166 0.01212594]
 [0.12912177 0.39278601 0.47809222]
 [0.25264638 0.64198646 0.10536716]
 [0.08395648 0.58347011 0.33257342]
 [0.13792731 0.4940184  0.36805429]
 [0.13171327 0.45936225 0.40892448]
 [0.08062138 0.70056292 0.21881569]
 [0.12845793 0.69366757 0.1778745 ]
 [0.0510967  0.5664852  0.3824181 ]
 [0.11232328 0.7021203  0.18555642]
 [0.08326327 0.5096261  0.40711063]
 [0.08805553 0.71443121 0.19751326]
 [0.26089134 0.60562262 0.13348604]
 [0.89407293 0.0933944  0.01253267]
 [0.1610977  0.6286873  0.210215  ]
 [0.33417668 0.59967695 0.06614637]
 [0.13651858 0.72920743 0.13427399]
 [0.18062701 0.69507323 0.12429977]
 [0.09260337 0.42040867 0.48698796]
 [0.07377858 0.61554504 0.31067638]
 [0.06215837 0.6873505  0.25049113]
 [0.89640153 0.08458778 0.01901069]
 [0.08517391 0.55838548 0.35644061]
 [0.20199451 0.59099947 0.20700602]
 [0.20326449 0.73244959 0.06428591]
 [0.05403773 0.61487203 0.33109024]
 [0.33952512 0.60186872 0.05860616]
 [0.1152186  0.3815705  0.5032109 ]
 [0.15826033 0.70214796 0.13959171]
 [0.06343415 0.70071152 0.23585434]
 [0.25591582 0.59959544 0.14448874]
 [0.09754291 0.65765995 0.24479715]
 [0.07539971 0.60233108 0.32226921]
 [0.06303699 0.65722869 0.27973432]
 [0.13280163 0.71606232 0.15113605]
 [0.08693785 0.70534481 0.20771735]
 [0.16942253 0.38036181 0.45021566]
 [0.09563463 0.64210559 0.26225978]
 [0.58983157 0.36359631 0.04657212]
 [0.12736135 0.68101289 0.19162576]
 [0.24064561 0.69293771 0.06641667]
 [0.69178284 0.21783374 0.09038342]
 [0.16501638 0.63618231 0.1988013 ]
 [0.0821244  0.64705271 0.27082288]
 [0.20600046 0.64447422 0.14952532]
 [0.14684206 0.46152738 0.39163056]
 [0.09866    0.71752222 0.18381778]
 [0.48476147 0.39812591 0.11711262]
 [0.4035619  0.50746108 0.08897702]
 [0.12007257 0.74010174 0.13982569]
 [0.49453427 0.42994156 0.07552417]
 [0.07312711 0.59276165 0.33411124]
 [0.07621564 0.65996105 0.26382331]
 [0.19595438 0.48335115 0.32069447]
 [0.13443454 0.5940731  0.27149236]
 [0.17833086 0.72730207 0.09436706]
 [0.1660115  0.55713249 0.27685601]
 [0.05103994 0.64187773 0.30708233]
 [0.76047015 0.20003333 0.03949652]
 [0.06495056 0.6349992  0.30005024]
 [0.59396731 0.31579716 0.09023553]
 [0.07411113 0.54270263 0.38318625]
 [0.92449688 0.06203666 0.01346646]
 [0.0805556  0.72023572 0.19920868]
 [0.24754282 0.69657171 0.05588547]
 [0.10653225 0.57790834 0.31555941]
 [0.71555784 0.25187349 0.03256867]
 [0.79185456 0.18769406 0.02045138]
 [0.75662166 0.17206491 0.07131343]
 [0.08779668 0.48010087 0.43210245]
 [0.15114268 0.6498714  0.19898593]
 [0.07640358 0.68882671 0.23476971]
 [0.79087825 0.18720752 0.02191422]
 [0.08586655 0.43325295 0.4808805 ]
 [0.28710932 0.51525193 0.19763875]
 [0.06715607 0.69807235 0.23477158]
 [0.87851997 0.09786672 0.02361332]
 [0.1618867  0.63838937 0.19972393]
 [0.05278199 0.4975644  0.4496536 ]
 [0.15245943 0.6018678  0.24567277]
 [0.14278923 0.50731431 0.34989647]
 [0.1115239  0.73759594 0.15088016]
 [0.2324527  0.69843859 0.06910871]
 [0.21244932 0.49784554 0.28970514]
 [0.05836814 0.55884699 0.38278486]
 [0.07328661 0.76120686 0.16550652]
 [0.15467813 0.67017356 0.1751483 ]
 [0.86265244 0.11316651 0.02418105]
 [0.25892968 0.60447954 0.13659077]
 [0.12573581 0.54336518 0.33089901]
 [0.069818   0.58398247 0.34619953]
 [0.09596998 0.46457609 0.43945393]
 [0.92831235 0.06009547 0.01159217]
 [0.17079819 0.53294691 0.2962549 ]
 [0.07510194 0.66407917 0.26081889]
 [0.09429138 0.66042809 0.24528053]
 [0.21519467 0.58432043 0.20048491]
 [0.07207013 0.64243235 0.28549752]
 [0.76583596 0.20302717 0.03113686]
 [0.13901786 0.55113197 0.30985016]
 [0.15437596 0.65080492 0.19481912]
 [0.67360437 0.29578776 0.03060787]
 [0.07908373 0.56905672 0.35185955]
 [0.06587404 0.66407556 0.2700504 ]
 [0.19330126 0.69797544 0.10872331]
 [0.07316566 0.68213253 0.24470181]
 [0.10342243 0.62893097 0.2676466 ]
 [0.08217281 0.65882707 0.25900013]
 [0.76795851 0.20981879 0.0222227 ]
 [0.0491924  0.63874522 0.31206238]
 [0.12037587 0.5316251  0.34799903]
 [0.85436094 0.12709029 0.01854878]
 [0.15950888 0.72094816 0.11954296]
 [0.04738512 0.50204591 0.45056897]
 [0.07374162 0.65165779 0.27460059]
 [0.05655095 0.52899893 0.41445012]
 [0.1143821  0.61080926 0.27480864]
 [0.11986876 0.54349494 0.3366363 ]
 [0.44338224 0.42758069 0.12903707]
 [0.21695503 0.70147207 0.0815729 ]
 [0.09058836 0.57734721 0.33206442]
 [0.23692015 0.51433116 0.24874869]
 [0.11877904 0.60421034 0.27701062]
 [0.60759129 0.35807105 0.03433766]
 [0.26668637 0.63372188 0.09959175]
 [0.15124594 0.73348761 0.11526645]
 [0.66191779 0.29878669 0.03929552]
 [0.17072018 0.53824989 0.29102993]
 [0.06498153 0.47868698 0.4563315 ]
 [0.12967388 0.66379667 0.20652945]
 [0.06937469 0.60560717 0.32501814]
 [0.09346713 0.76971594 0.13681693]
 [0.12977554 0.77624306 0.0939814 ]
 [0.18915384 0.73166235 0.0791838 ]
 [0.59093498 0.3267689  0.08229612]
 [0.1618316  0.72910707 0.10906133]
 [0.05716367 0.7174814  0.22535494]
 [0.14354886 0.40177264 0.4546785 ]
 [0.12923007 0.37466182 0.49610811]
 [0.11538644 0.62699186 0.2576217 ]
 [0.1441383  0.53042892 0.32543278]
 [0.89503772 0.08563094 0.01933134]
 [0.19951056 0.66391    0.13657944]
 [0.64237626 0.30975813 0.04786561]
 [0.12358902 0.47372176 0.40268922]
 [0.27712069 0.61462742 0.10825189]
 [0.36690186 0.35156969 0.28152845]
 [0.06219214 0.66847954 0.26932832]
 [0.08893012 0.59187384 0.31919605]
 [0.91679158 0.06704263 0.0161658 ]
 [0.07317026 0.54774902 0.37908072]
 [0.06721275 0.58672801 0.34605924]
 [0.1479599  0.69778774 0.15425236]
 [0.0815494  0.72788555 0.19056506]
 [0.07015966 0.68156258 0.24827775]
 [0.0669711  0.4493094  0.48371949]]","['Total Students 2018-2019', 'Total Students 2020-2021', 'Labor Force Diff', 'Employed Diff', 'Unemployed Level Diff', 'Median Age 10', 'Median Age Male 10', 'Median Age Female 10', '# of Households 10', 'Avg Household Size 10', '# of Families 10', 'Avg Family Size 10', '# of Housing Units 10', 'County Population', 'CARES ESSER I 20', '% School-wide Title I 2020-2021', '% School-wide Title I 2018-2019', '% Title I Eligible School 2020-2021', '% Title I Eligible School 2018-2019', 'Teachers:Students 2020-2021', 'Teachers:Students 2018-2019', 'Staff:Students 2020-2021', 'Staff:Students 2018-2019', '% Free Lunch 2020-2021', '% Free Lunch 2018-2019', '% Reduced-price Lunch 2020-2021', '% Reduced-price Lunch 2018-2019', '% Asian or Asian/Pacific Islander Students 2020-2021', '% Asian or Asian/Pacific Islander Students 2018-2019', '% Hispanic Students 2020-2021', '% Hispanic Students 2018-2019', '% Black or African American Students 2020-2021', '% Black or African American Students 2018-2019', '% White Students 2020-2021', '% White Students 2018-2019', '% Grades 1-8 2018-2019', '% Grades 9-12 2020-2021', '% Grades 9-12 2018-2019', '% Prek 2020-2021', '% Prek 2018-2019', '% K 2020-2021', '% ADA 2018-2019', '% ADA 2020-2021', '% Students Tested Math - Grade 3 2018-2019', '% Students Tested Math - Grade 4 2018-2019', '% Students Tested Math - Grade 5 2018-2019', '% Students Tested Math - Grade 6 2018-2019', '% Students Tested Math - Grade 7 2018-2019', '% Students Tested Math - Grade 8 2018-2019', '% Students Tested Math - Grade 3 2020-2021', '% Students Tested Math - Grade 4 2020-2021', '% Students Tested Math - Grade 5 2020-2021', '% Students Tested Math - Grade 6 2020-2021', '% Students Tested Math - Grade 7 2020-2021', '% Students Tested Math - Grade 8 2020-2021', 'Average Score Math All Grade 3 2018-2019', 'Average Score Math All Grade 4 2018-2019', 'Average Score Math All Grade 5 2018-2019', 'Average Score Math All Grade 6 2018-2019', 'Average Score Math All Grade 7 2018-2019', 'Average Score Math All Grade 8 2018-2019', '% County Infected 09/28/20', '% County Deaths 09/28/20', '% County Infected 10/30/20', '% County Deaths 10/30/20', '% County Infected 01/29/21', '% County Deaths 01/29/21', '% On Campus 09/28/20', '% On Campus 10/30/20', '% On Campus 01/29/21', '% White Pop 10', '% Black Pop 10', '% Asian Pop 10', '% Hispanic Pop 10', '% Male Pop 10', '% Female Pop 10', '% Age 0-4 Pop 10', '% Age 5-9 Pop 10', '% Age 10-14 Pop 10', '% Age 15-19 Pop 10', '% Age 20-24 Pop 10', '% Age 25-34 Pop 10', '% Age 35-44 Pop 10', '% Age 45-54 Pop 10', '% Age 55-64 Pop 10', '% Age 65-74 Pop 10', '% Age 75-84 Pop 10', '% Age 85-Up Pop 10', '% HH 1 Male 10', '% HH 1 Female 10', '% HH Married-Child 10', '% HH Married-noChild 10', '% HH Male-Child 10', '% HH Female-Child 10', '% Housing Vacant 10', '% Housing Owner Occup 10', '% Housing Renter Occup 10', 'Total Schools Diff', '% Operational Schools Diff', 'Locale_12-City: Mid-size', 'Locale_21-Suburb: Large', 'Locale_22-Suburb: Mid-size', 'Locale_32-Town: Distant', 'Locale_33-Town: Remote', 'Locale_41-Rural: Fringe', 'Locale_42-Rural: Distant', 'Locale_43-Rural: Remote']",<catboost.core.CatBoostClassifier object at 0x000002159BE611B0>,"              precision    recall  f1-score   support

           0       0.82      0.63      0.71        43
           1       0.65      0.93      0.76       106
           2       0.80      0.17      0.28        47

    accuracy                           0.68       196
   macro avg       0.76      0.58      0.59       196
weighted avg       0.72      0.68      0.64       196
",5.578125,2071.2527470588684,100
