,Model,Method,n Selected,best_params,Best Accuracy,Train Accuracy,Test Accuracy,Precision,Recall,F1,MCC,ROC,conf_mat,prediction,predict_proba,features,estimator,Train Time,classification_report
6,Ridge,SFS - Ridge,45,"{'C': 0.01, 'solver': 'saga'}",0.570745044,0.598167539,0.607329843,0.476667162,0.607329843,0.521577043,0.303466519,0.665901821,"[[24 19  0]
 [ 9 92  1]
 [ 0 46  0]]","[-1  0  0  0  0 -1  0  0 -1  0  0  0  0 -1  0  0  0  0  0  0  0  0  0  0
  0 -1  0 -1  0  0 -1  0  0  0  0  0 -1  0  0 -1  0  0  0  0  0  0  0  0
  0  0  0  0 -1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -1  0  0
  0  0  0 -1  0  0  0  0  0  0 -1  0  0  0 -1  0  0  0  0  0  0 -1  0  0
  0  0  0  0  0  0  0  0 -1  0 -1  0  0  0  0  0 -1  0  0  0 -1  0  0  0
  0 -1  0 -1 -1 -1 -1  0  0  0 -1 -1  0  0  0  0  0  0  0  0  0  0  0 -1
 -1  0  0  0 -1  0  0  0  0  0  0  0  0  0  0  0  0 -1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0 -1  0  0  0  0 -1  0  0  0 -1  0  0  0  0  0]","[[0.48724161 0.46382937 0.04892901]
 [0.17674757 0.54035471 0.28289773]
 [0.3436726  0.54479364 0.11153376]
 [0.18455327 0.49159883 0.3238479 ]
 [0.15374121 0.55764281 0.28861597]
 [0.58330167 0.3712467  0.04545164]
 [0.119408   0.58647067 0.29412133]
 [0.26164463 0.39591422 0.34244115]
 [0.45500127 0.43833114 0.1066676 ]
 [0.14186513 0.56006855 0.29806632]
 [0.13011386 0.56743621 0.30244993]
 [0.14716155 0.53856914 0.31426931]
 [0.12285763 0.58418454 0.29295784]
 [0.52699655 0.35883751 0.11416594]
 [0.18516549 0.58220969 0.23262482]
 [0.41160833 0.46490588 0.1234858 ]
 [0.14671305 0.51458315 0.3387038 ]
 [0.16316338 0.59057774 0.24625887]
 [0.23109984 0.54967364 0.21922652]
 [0.12329217 0.54791951 0.32878832]
 [0.09649303 0.51357411 0.38993286]
 [0.29961963 0.51756691 0.18281346]
 [0.32660384 0.55233953 0.12105662]
 [0.10764056 0.63884305 0.25351639]
 [0.11031444 0.65083824 0.23884732]
 [0.58661931 0.37248049 0.04090019]
 [0.15774522 0.52259999 0.3196548 ]
 [0.57193941 0.37567458 0.05238601]
 [0.15315284 0.57514505 0.2717021 ]
 [0.12107542 0.54044868 0.33847589]
 [0.57324075 0.36532017 0.06143908]
 [0.24635353 0.55506196 0.19858452]
 [0.18614218 0.59974757 0.21411026]
 [0.4243142  0.46528195 0.11040385]
 [0.08807737 0.56480973 0.3471129 ]
 [0.17606758 0.58427171 0.2396607 ]
 [0.51673922 0.40467533 0.07858545]
 [0.10232253 0.66352391 0.23415356]
 [0.13742345 0.60117396 0.26140259]
 [0.47058406 0.43664857 0.09276737]
 [0.11473725 0.59985985 0.2854029 ]
 [0.13166751 0.56892204 0.29941044]
 [0.14566622 0.60263436 0.25169942]
 [0.1416671  0.59435814 0.26397476]
 [0.32603939 0.58565679 0.08830382]
 [0.16779123 0.54805754 0.28415123]
 [0.19006429 0.51728877 0.29264694]
 [0.12176203 0.54430348 0.33393448]
 [0.06160516 0.59602277 0.34237207]
 [0.37339109 0.51498379 0.11162513]
 [0.16151291 0.55791818 0.28056891]
 [0.17042303 0.59012421 0.23945276]
 [0.77384895 0.20006973 0.02608132]
 [0.2436147  0.52085626 0.23552903]
 [0.23736815 0.15767806 0.60495379]
 [0.13497997 0.53360682 0.33141321]
 [0.15982855 0.52160114 0.31857031]
 [0.09292262 0.61218531 0.29489207]
 [0.37381307 0.49612924 0.13005769]
 [0.35590455 0.4900334  0.15406205]
 [0.2194665  0.67144334 0.10909016]
 [0.17533016 0.58828842 0.23638142]
 [0.11686081 0.55740964 0.32572955]
 [0.34326572 0.45111687 0.20561741]
 [0.13244624 0.64402155 0.2235322 ]
 [0.06381301 0.57559179 0.36059519]
 [0.17309164 0.56006055 0.26684781]
 [0.32574667 0.59377378 0.08047954]
 [0.27411262 0.5861876  0.13969977]
 [0.48215163 0.34210883 0.17573953]
 [0.0721754  0.64440882 0.28341578]
 [0.15876518 0.50840998 0.33282484]
 [0.1121469  0.49749206 0.39036104]
 [0.08896021 0.63726925 0.27377053]
 [0.10077135 0.684995   0.21423365]
 [0.5049172  0.41279249 0.08229032]
 [0.13324604 0.6301135  0.23664046]
 [0.16164729 0.66666812 0.17168459]
 [0.23075762 0.46882543 0.30041695]
 [0.12792389 0.57872316 0.29335295]
 [0.27059192 0.4511517  0.27825638]
 [0.19650536 0.50670833 0.29678631]
 [0.66123104 0.29561425 0.04315471]
 [0.25272773 0.49985979 0.24741249]
 [0.24246109 0.58208444 0.17545448]
 [0.17873999 0.46507652 0.35618349]
 [0.49605001 0.46995739 0.03399259]
 [0.10330198 0.57045256 0.32624547]
 [0.12057717 0.58788034 0.29154248]
 [0.28705881 0.61063433 0.10230686]
 [0.11414722 0.64710639 0.2387464 ]
 [0.27178993 0.55788661 0.17032347]
 [0.15635046 0.49646739 0.34718214]
 [0.66495478 0.32794324 0.00710197]
 [0.30497931 0.54668211 0.14833858]
 [0.19903772 0.54979325 0.25116902]
 [0.10345346 0.71342168 0.18312486]
 [0.21758654 0.47395682 0.30845664]
 [0.12604977 0.58111138 0.29283885]
 [0.17621474 0.42371541 0.40006985]
 [0.1948393  0.42412588 0.38103482]
 [0.14344636 0.5450823  0.31147134]
 [0.33597263 0.58401706 0.08001031]
 [0.34295618 0.44869183 0.20835199]
 [0.54657673 0.30588875 0.14753452]
 [0.21636109 0.54119237 0.24244653]
 [0.55889154 0.38673498 0.05437348]
 [0.2358748  0.56391658 0.20020862]
 [0.19716851 0.48081918 0.32201231]
 [0.20150873 0.49039821 0.30809306]
 [0.17107043 0.53100842 0.29792115]
 [0.43503662 0.46163611 0.10332727]
 [0.44603047 0.39891278 0.15505675]
 [0.1207171  0.66572471 0.21355818]
 [0.11938615 0.55313096 0.32748289]
 [0.18850718 0.49796883 0.31352398]
 [0.54365039 0.37504329 0.08130632]
 [0.11581153 0.57819401 0.30599446]
 [0.16992474 0.55319246 0.27688281]
 [0.1981279  0.49721832 0.30465378]
 [0.402501   0.50864808 0.08885092]
 [0.48472678 0.47314705 0.04212617]
 [0.14005473 0.46239538 0.39754989]
 [0.58471874 0.29153424 0.12374702]
 [0.53807225 0.36194678 0.09998097]
 [0.68625972 0.25355574 0.06018454]
 [0.48792953 0.37160772 0.14046274]
 [0.21440084 0.49598968 0.28960948]
 [0.17178521 0.57144592 0.25676887]
 [0.15898894 0.54857348 0.29243758]
 [0.49387902 0.43605589 0.0700651 ]
 [0.5679258  0.38682445 0.04524975]
 [0.17211662 0.60379773 0.22408565]
 [0.16241469 0.55948943 0.27809588]
 [0.28219413 0.53384051 0.18396536]
 [0.2651734  0.63333789 0.1014887 ]
 [0.3496607  0.58235653 0.06798277]
 [0.09304157 0.66251712 0.24444131]
 [0.42786187 0.48797666 0.08416147]
 [0.29368472 0.57820835 0.12810692]
 [0.13665204 0.58993665 0.27341131]
 [0.35679235 0.44820057 0.19500708]
 [0.18873199 0.59169622 0.2195718 ]
 [0.4767139  0.42442262 0.09886348]
 [0.72710009 0.23874699 0.03415292]
 [0.13141798 0.64796252 0.22061951]
 [0.16511524 0.55640084 0.27848392]
 [0.19319836 0.65641996 0.15038168]
 [0.49988875 0.46662555 0.0334857 ]
 [0.18867595 0.52480306 0.28652099]
 [0.18471061 0.53250601 0.28278338]
 [0.16429776 0.52849437 0.30720787]
 [0.18432412 0.53424379 0.28143209]
 [0.10083337 0.59839646 0.30077017]
 [0.11602471 0.62874795 0.25522734]
 [0.08448699 0.67183442 0.24367859]
 [0.20026172 0.58544313 0.21429514]
 [0.36998426 0.48403829 0.14597745]
 [0.28214087 0.55091966 0.16693947]
 [0.43982503 0.4578439  0.10233107]
 [0.13973902 0.51352071 0.34674027]
 [0.55556398 0.38201463 0.06242139]
 [0.31561048 0.54907139 0.13531812]
 [0.31790961 0.46365121 0.21843918]
 [0.13783593 0.57303962 0.28912445]
 [0.12804472 0.58267601 0.28927927]
 [0.11228354 0.57979471 0.30792175]
 [0.20095343 0.61424945 0.18479713]
 [0.26439761 0.46384    0.27176239]
 [0.12172635 0.663566   0.21470765]
 [0.17778946 0.43269553 0.38951501]
 [0.14647458 0.56476319 0.28876223]
 [0.07857926 0.57580779 0.34561296]
 [0.26138872 0.55611332 0.18249796]
 [0.1588353  0.53951874 0.30164596]
 [0.0955367  0.51168054 0.39278276]
 [0.5623064  0.37742488 0.06026872]
 [0.17101888 0.47538764 0.35359348]
 [0.29313635 0.53743387 0.16942978]
 [0.10624066 0.63261569 0.26114365]
 [0.09667724 0.6453693  0.25795346]
 [0.48775361 0.4292559  0.08299048]
 [0.39832212 0.4959696  0.10570829]
 [0.1561496  0.49430603 0.34954437]
 [0.36698496 0.4770008  0.15601424]
 [0.45867934 0.4334801  0.10784056]
 [0.10037121 0.49393388 0.40569492]
 [0.18422048 0.52008784 0.29569168]
 [0.40227618 0.44796167 0.14976215]
 [0.1219492  0.56157518 0.31647562]
 [0.12359872 0.55329547 0.32310582]]","['CARES ESSER I 20', 'ARP ESSER III 21', '% Reduced-price Lunch Diff', 'CRRSA ESSER II 21', '% Prek Diff', '% On Campus 09/28/20', '% Black Diff', 'ESSER-SUPP 23', '% Tested Reading G7 Diff', '% Tested Reading G6 Diff', '% Tested Reading G4 Diff', '% On Campus 01/29/21', 'Total Schools Diff', 'Labor Force Diff', '% Kinder Diff', '% Grades 9-12 Diff', '% Grades 1-8 Diff', '% Free Lunch Diff', '% Age 20-24 Pop 10', 'Locale_43-Rural: Remote', 'Locale_32-Town: Distant', 'Locale_31-Town: Fringe', 'Locale_13-City: Small', 'ESSER-SUPP 22', '% Title 1 School-wide Diff', '% Tested Reading G8 Diff', '% Tested Reading G5 Diff', '% Tested Reading G3 Diff', '% Male Pop 10', '% HH Male-Child 10', '% Female Pop 10', '% ADA Diff', 'Locale_23-Suburb: Small', 'Locale_12-City: Mid-size', '% Title 1 Eligible Diff', '% Operational Schools Diff', '% Housing Vacant 10', '% Housing Renter Occup 10', '% Housing Owner Occup 10', '% Age 15-19 Pop 10', '% HH 1 Male 10', '% County Infected 01/29/21', '% Age 65-74 Pop 10', '% Age 55-64 Pop 10', '% Age 5-9 Pop 10']","LogisticRegression(C=0.01, max_iter=10000, multi_class='ovr', n_jobs=-1,
                   random_state=123, solver='saga')",0.515625,"              precision    recall  f1-score   support

          -1       0.73      0.56      0.63        43
           0       0.59      0.90      0.71       102
           1       0.00      0.00      0.00        46

    accuracy                           0.61       191
   macro avg       0.44      0.49      0.45       191
weighted avg       0.48      0.61      0.52       191
"
2,Ridge,Permutation Importance - Random Forest,26,"{'C': 0.01, 'solver': 'liblinear'}",0.564336979,0.577225131,0.591623037,0.572838487,0.591623037,0.524546134,0.276197045,0.65073471,"[[26 17  0]
 [15 85  2]
 [ 1 43  2]]","[-1  0 -1  0  0 -1  0  0 -1  0  0  0  0 -1  0  0  0  0  0  0  1  0  0  0
  0 -1  0 -1  0  0 -1  0  0 -1  0  0 -1  0  0 -1  0  0  0  0 -1  0  0  0
  0  0  0  0 -1  0  0  0  0  0 -1  0  0  0  0  0  0  0  0  0  0 -1  0  0
  0  0  0 -1  0  0  0  0  0  0 -1  0  0  0 -1  0  0  0  0  0  0 -1 -1  0
  0  0  0  0  1  0  0  0 -1  0  0  0  0  0  0 -1 -1  0  0  0 -1  0  0  0
  0 -1  0 -1 -1 -1  0  0  0  0 -1 -1  0  0  0  0  0  0 -1  0  0  0  0 -1
 -1  0  0  0 -1  1  0  0  0  0  0  0  0  0  0 -1  0 -1 -1  0  0  0  0  0
  0  0  0  0  0  0  0  0 -1  0  0  0  0 -1 -1  1 -1 -1  0  0  0  0  0]","[[0.47384501 0.43048498 0.09567002]
 [0.21046253 0.47321413 0.31632335]
 [0.48338669 0.3613016  0.15531171]
 [0.22985225 0.42559954 0.34454821]
 [0.2072822  0.44854922 0.34416859]
 [0.52853599 0.36269671 0.1087673 ]
 [0.20545329 0.46276653 0.33178018]
 [0.28517431 0.38926762 0.32555806]
 [0.48286033 0.3527392  0.16440047]
 [0.20069031 0.45467297 0.34463671]
 [0.20340235 0.4583929  0.33820475]
 [0.2376306  0.44404706 0.31832234]
 [0.20898877 0.43563197 0.35537925]
 [0.46492856 0.40361817 0.13145327]
 [0.24001736 0.48788822 0.27209442]
 [0.28528494 0.48682027 0.22789478]
 [0.19853539 0.47302529 0.32843933]
 [0.24603792 0.44698217 0.30697992]
 [0.24024889 0.43864932 0.32110179]
 [0.19582445 0.47414002 0.33003553]
 [0.21112782 0.343936   0.44493618]
 [0.35420979 0.41708754 0.22870267]
 [0.40280075 0.42734363 0.16985562]
 [0.20198305 0.4595493  0.33846765]
 [0.20051572 0.50273921 0.29674507]
 [0.52639816 0.36632394 0.1072779 ]
 [0.1980015  0.46304158 0.33895691]
 [0.55359881 0.31530048 0.13110071]
 [0.26267743 0.46434396 0.27297861]
 [0.19024384 0.43241227 0.37734389]
 [0.49268685 0.38575408 0.12155907]
 [0.31386258 0.43326704 0.25287038]
 [0.31340324 0.49912595 0.1874708 ]
 [0.45563377 0.40305006 0.14131618]
 [0.15632324 0.4777583  0.36591845]
 [0.21603963 0.47348506 0.31047532]
 [0.51416629 0.34189108 0.14394263]
 [0.22688138 0.46896369 0.30415493]
 [0.21995697 0.45367398 0.32636905]
 [0.45714858 0.41759169 0.12525973]
 [0.19367032 0.48958802 0.31674166]
 [0.21857881 0.47167473 0.30974646]
 [0.2135836  0.48329304 0.30312336]
 [0.21354449 0.47872141 0.3077341 ]
 [0.4112116  0.38905601 0.19973239]
 [0.19783664 0.45982542 0.34233794]
 [0.22850149 0.43132685 0.34017166]
 [0.20848555 0.44083685 0.3506776 ]
 [0.10562833 0.48736329 0.40700839]
 [0.41432557 0.42392113 0.1617533 ]
 [0.22400589 0.46938091 0.3066132 ]
 [0.25882747 0.46067736 0.28049518]
 [0.63815277 0.24629853 0.1155487 ]
 [0.3148984  0.40746054 0.27764106]
 [0.17537513 0.46787823 0.35674664]
 [0.22462773 0.46749653 0.30787573]
 [0.16946392 0.43509162 0.39544446]
 [0.23197285 0.47651853 0.29150862]
 [0.40222765 0.38823759 0.20953476]
 [0.25091259 0.45814224 0.29094517]
 [0.28526599 0.59438524 0.12034877]
 [0.19852913 0.47237734 0.32909354]
 [0.19266895 0.48776519 0.31956585]
 [0.38631679 0.39004232 0.22364089]
 [0.19507144 0.53305108 0.27187748]
 [0.1441084  0.52899463 0.32689697]
 [0.2469394  0.45972778 0.29333282]
 [0.293855   0.5013526  0.2047924 ]
 [0.3608394  0.40779151 0.2313691 ]
 [0.47461604 0.29568618 0.22969778]
 [0.18991357 0.51748394 0.29260249]
 [0.2238478  0.41566726 0.36048494]
 [0.25406057 0.43209625 0.31384317]
 [0.20036163 0.45561378 0.34402458]
 [0.16388159 0.58766316 0.24845525]
 [0.51192569 0.33825515 0.14981916]
 [0.21696461 0.47700606 0.30602933]
 [0.3310206  0.45225789 0.21672151]
 [0.23172633 0.44567771 0.32259596]
 [0.22533898 0.43242756 0.34223345]
 [0.29891551 0.37532818 0.32575631]
 [0.17089939 0.45530043 0.37380018]
 [0.62785364 0.27795777 0.09418859]
 [0.29561407 0.37867185 0.32571408]
 [0.34089556 0.485418   0.17368644]
 [0.20171393 0.45298796 0.34529812]
 [0.46054983 0.42365595 0.11579421]
 [0.19741977 0.46562142 0.33695882]
 [0.22302546 0.44620792 0.33076661]
 [0.393623   0.45590137 0.15047563]
 [0.24069993 0.47197022 0.28732985]
 [0.35783949 0.46641018 0.17575034]
 [0.18861868 0.45318403 0.35819729]
 [0.62612458 0.28254777 0.09132765]
 [0.38218658 0.37938769 0.23842573]
 [0.23731828 0.44887587 0.31380585]
 [0.1896261  0.60523991 0.20513399]
 [0.20585101 0.44601098 0.34813801]
 [0.22285444 0.49081703 0.28632853]
 [0.19919035 0.42071313 0.38009652]
 [0.28839467 0.28014452 0.43146081]
 [0.21248435 0.4652634  0.32225225]
 [0.38310107 0.40858128 0.20831765]
 [0.26312146 0.42574836 0.31113019]
 [0.49067791 0.31214124 0.19718085]
 [0.29170546 0.46799113 0.24030341]
 [0.36526715 0.41383303 0.22089982]
 [0.2545287  0.47760998 0.26786132]
 [0.22687882 0.44196227 0.33115891]
 [0.24801729 0.46166175 0.29032095]
 [0.22747933 0.43476094 0.33775973]
 [0.45097879 0.3773182  0.17170301]
 [0.42168742 0.34269305 0.23561953]
 [0.24066617 0.50732182 0.25201201]
 [0.19081012 0.44352405 0.36566583]
 [0.24816876 0.45070342 0.30112782]
 [0.45207511 0.36695145 0.18097344]
 [0.23598356 0.43878014 0.3252363 ]
 [0.25779677 0.42898166 0.31322157]
 [0.19624361 0.44488337 0.35887301]
 [0.3786483  0.44737603 0.17397567]
 [0.49459379 0.35828767 0.14711854]
 [0.1834148  0.42851478 0.38807042]
 [0.50917926 0.31421177 0.17660898]
 [0.5714227  0.29033916 0.13823814]
 [0.56980367 0.27996631 0.15023002]
 [0.39855748 0.45222347 0.14921905]
 [0.28378872 0.43080521 0.28540607]
 [0.22602911 0.45923939 0.3147315 ]
 [0.18167236 0.50311941 0.31520824]
 [0.50019836 0.35003369 0.14976795]
 [0.51450972 0.3359703  0.14951998]
 [0.34740855 0.40807049 0.24452097]
 [0.27767026 0.38558032 0.33674941]
 [0.29054054 0.47468432 0.23477513]
 [0.3633919  0.41305029 0.22355782]
 [0.3963788  0.4012654  0.2023558 ]
 [0.25452128 0.48154749 0.26393123]
 [0.45341318 0.36178922 0.1847976 ]
 [0.36638279 0.46200991 0.17160729]
 [0.22614316 0.45222927 0.32162757]
 [0.34564449 0.48036458 0.17399093]
 [0.24026201 0.4612471  0.29849089]
 [0.56609455 0.30792361 0.12598184]
 [0.59248716 0.28925778 0.11825506]
 [0.20498185 0.50945472 0.28556344]
 [0.21864103 0.46976525 0.31159371]
 [0.22695344 0.4617168  0.31132976]
 [0.41431405 0.40827843 0.17740752]
 [0.30503844 0.32836426 0.3665973 ]
 [0.2191102  0.47371945 0.30717035]
 [0.22337305 0.43702242 0.33960453]
 [0.19807733 0.44291691 0.35900576]
 [0.17562523 0.51665396 0.30772082]
 [0.21340584 0.49878844 0.28780572]
 [0.17960731 0.53467012 0.28572257]
 [0.24264271 0.48109201 0.27626527]
 [0.32103719 0.42134383 0.25761898]
 [0.25752402 0.47707018 0.26540579]
 [0.45502335 0.38144247 0.16353419]
 [0.22983704 0.46809149 0.30207147]
 [0.47715415 0.38236544 0.14048041]
 [0.40506953 0.38356409 0.21136638]
 [0.17848099 0.46671807 0.35480093]
 [0.20296068 0.50969502 0.2873443 ]
 [0.19329387 0.46428367 0.34242246]
 [0.19595524 0.49146433 0.31258043]
 [0.29173429 0.49680786 0.21145785]
 [0.32288272 0.36634198 0.3107753 ]
 [0.31715856 0.44816519 0.23467625]
 [0.20839891 0.43159182 0.36000927]
 [0.27143522 0.43615446 0.29241032]
 [0.1416571  0.49038395 0.36795895]
 [0.24283624 0.46779787 0.28936589]
 [0.22893138 0.42768012 0.3433885 ]
 [0.19231591 0.47326129 0.3344228 ]
 [0.52428143 0.33447332 0.14124525]
 [0.2209933  0.44695074 0.33205596]
 [0.27410021 0.45965732 0.26624247]
 [0.16887199 0.519039   0.31208901]
 [0.18548594 0.51618046 0.2983336 ]
 [0.46858176 0.3625371  0.16888114]
 [0.51260536 0.3358012  0.15159343]
 [0.23559657 0.32530194 0.43910149]
 [0.51402431 0.32339965 0.16257604]
 [0.48854457 0.3463295  0.16512592]
 [0.1614021  0.44148343 0.39711446]
 [0.22959206 0.44687908 0.32352886]
 [0.27283189 0.39207522 0.33509289]
 [0.17062575 0.47113563 0.35823861]
 [0.20916891 0.46528029 0.3255508 ]]","['ARP ESSER III 21', '% Reduced-price Lunch Diff', '% On Campus 09/28/20', '% Black Diff', 'ESSER-SUPP 23', '% Tested Reading G6 Diff', '% Tested Reading G4 Diff', 'Total Schools Diff', 'Median Age Female 10', '% Grades 9-12 Diff', '% Age 20-24 Pop 10', 'Unemployed Rate Diff', 'County Population', '% White Pop 10', '% Title 1 School-wide Diff', '% HH Married-noChild 10', '% HH Male-Child 10', '% Female Pop 10', '% Black Pop 10', '% Asian Pop 10', '# of Households 10', '% Housing Vacant 10', '% Age 15-19 Pop 10', '% HH Female-Child 10', '% Age 5-9 Pop 10', '% Age 0-4 Pop 10']","LogisticRegression(C=0.01, max_iter=10000, multi_class='ovr', n_jobs=-1,
                   random_state=123, solver='liblinear')",0.453125,"              precision    recall  f1-score   support

          -1       0.62      0.60      0.61        43
           0       0.59      0.83      0.69       102
           1       0.50      0.04      0.08        46

    accuracy                           0.59       191
   macro avg       0.57      0.49      0.46       191
weighted avg       0.57      0.59      0.52       191
"
